Unnamed: 0,utterance_id,turn_id,chat_id,datetime,user_utterance,valence,label,sublabel,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,valence_new,label_new,sublabel_new,Contained technical issue,user_rating_english,user_rating_explanation_english,user_sentiment,bot_sentiment
107,108,4,9.0,2023-08-07 16:21:11.940322,10,Follow/Neutral,,,,2023-08-07 16:21:13.650713,Eine 10. Das klingt als stündest du dieser Veränderung sehr zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 9 oder weniger angegeben?,,,Follow/Neutral,,,0.0,,,3.0,2.0
119,120,4,12.0,2023-08-07 16:25:18.701686,"Ich habe ausversehen 0 eingegeben, ich wollte 10 eingeben",change,Taking Steps,,,2023-08-07 16:25:27.544355,"Oh, das ist eine signifikante Veränderung! Es ist großartig zu hören, dass du so motiviert bist, deine Prokrastination zu reduzieren. Das ist schon der erste Schritt zu einer erfolgreichen Verhaltensänderung. 

Nun möchte ich dich bitten, mir mehr über die Vorteile, die du siehst, wenn du weniger prokrastinierst, zu erzählen.",gut/hilfreich,"Es ist eine gute Zwischenantwort, die den Weg zur Lösung herleitet ",change,Taking Steps,,0.0,good/helpful,It is a good intermediate answer that points the way to the solution,2.0,2.5
128,129,4,13.0,2023-08-07 16:27:47.796082,9,Follow/Neutral,,,,2023-08-07 16:27:49.519205,Eine 9. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
157,158,4,14.0,2023-08-07 16:38:02.84677,6,Follow/Neutral,,,,2023-08-07 16:38:04.866455,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
167,168,4,15.0,2023-08-07 16:42:31.723193,4,Follow/Neutral,,,,2023-08-07 16:42:33.797784,Eine 4. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.75
174,175,4,16.0,2023-08-07 16:44:37.075458,8,Follow/Neutral,,,,2023-08-07 16:44:39.024664,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
195,196,4,17.0,2023-08-07 17:09:28.196913,8,Follow/Neutral,,,,2023-08-07 17:09:29.922716,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
203,204,4,19.0,2023-08-07 17:12:19.597965,7,Follow/Neutral,,,,2023-08-07 17:12:21.260211,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
238,239,4,21.0,2023-08-07 17:32:32.399291,0,Follow/Neutral,,,,2023-08-07 17:32:34.118509,Eine 0. Das klingt als stündest du dieser Veränderung überhaupt nicht zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 1 oder mehr angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.5
253,254,4,23.0,2023-08-07 17:34:56.572808,4,Follow/Neutral,,,,2023-08-07 17:34:58.543258,Eine 4. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.75
254,255,4,22.0,2023-08-07 17:35:05.170045,6,Follow/Neutral,,,,2023-08-07 17:35:06.892067,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
258,259,4,24.0,2023-08-07 17:35:37.634369,4,Follow/Neutral,,,,,Eine 4. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.75
261,262,4,25.0,2023-08-07 17:35:57.768935,6,Follow/Neutral,,,,2023-08-07 17:35:59.709023,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
277,278,4,26.0,2023-08-07 17:39:53.841319,9,Follow/Neutral,,,,2023-08-07 17:39:55.512739,Eine 9. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
293,294,4,27.0,2023-08-07 17:42:21.021201,Ich wollte eine 6 Auswählen aber die Skala hat gesponnen aber ich arbeite gerne an mir aber es soll mein leben nicht komplett ein nehmen,change,Reason,desire,,2023-08-07 17:42:35.80735,"Verstehe, du bist also motiviert, gesünder zu essen, aber du möchtest auch, dass es in deinen Lebensstil passt und nicht alles übernimmt. Das ist eine sehr vernünftige Herangehensweise. Es gibt viele kleine Veränderungen, die du vornehmen kannst, um weniger Zucker zu essen, ohne dass es dein Leben übernimmt. Möchtest du, dass wir darüber sprechen",gut/hilfreich,Da diese genau auf meine Bedürfnisse übereinstimmt und mir weiterhelfen möchte,change,Reason,desire,,good/helpful,Since this exactly matches my needs and would like to help me further,1.0,1.5
324,325,4,28.0,2023-08-08 09:51:34.597019,7,Follow/Neutral,,,,2023-08-08 09:51:36.305933,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
343,344,4,31.0,2023-08-08 10:13:21.90208,9,Follow/Neutral,,,,2023-08-08 10:13:23.687284,Eine 9. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
362,363,4,32.0,2023-08-08 10:31:41.389412,6,Follow/Neutral,,,,2023-08-08 10:31:42.998715,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
399,400,4,36.0,2023-08-08 11:59:39.527139,5,Follow/Neutral,,,,2023-08-08 11:59:41.294287,Eine 5. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.6666666666666667
412,413,4,37.0,2023-08-08 12:05:58.153797,7,Follow/Neutral,,,,2023-08-08 12:05:59.824843,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
424,425,4,38.0,2023-08-08 12:07:45.050658,5,Follow/Neutral,,,,2023-08-08 12:07:46.925104,Eine 5. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.6666666666666667
426,427,4,39.0,2023-08-08 12:08:09.368663,7,Follow/Neutral,,,,2023-08-08 12:08:11.0999,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
431,432,4,40.0,2023-08-08 12:08:56.272881,Um besser zukümftig zu planen,Follow/Neutral,,,,2023-08-08 12:09:03.064366,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,Follow/Neutral,,,1.0,,,2.0,2.0
465,466,4,41.0,2023-08-08 12:23:15.809324,0,Follow/Neutral,,,,2023-08-08 12:23:17.580085,Eine 0. Das klingt als stündest du dieser Veränderung überhaupt nicht zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 1 oder mehr angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.5
481,482,4,42.0,2023-08-08 12:40:04.776857,8,Follow/Neutral,,,,2023-08-08 12:40:06.713153,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
493,494,4,45.0,2023-08-08 12:44:30.206929,5,Follow/Neutral,,,,2023-08-08 12:44:32.060664,Eine 5. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.6666666666666667
495,496,4,44.0,2023-08-08 12:44:44.088822,8,Follow/Neutral,,,,2023-08-08 12:44:45.827783,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
554,555,4,49.0,2023-08-08 13:23:42.511349,9,Follow/Neutral,,,,2023-08-08 13:23:44.236171,Eine 9. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,1.0,,,2.0,2.0
560,561,4,50.0,2023-08-08 13:26:18.046343,10,Follow/Neutral,,,,2023-08-08 13:26:19.753893,Eine 10. Das klingt als stündest du dieser Veränderung sehr zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 9 oder weniger angegeben?,,,Follow/Neutral,,,0.0,,,3.0,2.0
569,570,4,51.0,2023-08-08 13:28:01.711775,10,Follow/Neutral,,,,2023-08-08 13:28:03.566293,Eine 10. Das klingt als stündest du dieser Veränderung sehr zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 9 oder weniger angegeben?,,,Follow/Neutral,,,1.0,,,3.0,2.0
572,573,4,52.0,2023-08-08 13:28:30.882164,8,Follow/Neutral,,,,2023-08-08 13:28:32.606082,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,,,,2.0,2.0
603,604,4,53.0,2023-08-08 13:37:42.506717,8,Follow/Neutral,,,,2023-08-08 13:37:44.413284,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
629,630,4,55.0,2023-08-08 13:56:56.298688,0,Follow/Neutral,,,,2023-08-08 13:56:58.066621,Eine 0. Das klingt als stündest du dieser Veränderung überhaupt nicht zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 1 oder mehr angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.5
642,643,4,56.0,2023-08-08 14:13:40.423883,8,Follow/Neutral,,,,2023-08-08 14:13:42.357367,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
648,649,4,57.0,2023-08-08 14:19:00.181289,7,Follow/Neutral,,,,2023-08-08 14:19:02.387639,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
662,663,4,58.0,2023-08-08 14:33:53.777155,7,Follow/Neutral,,,,2023-08-08 14:33:55.56585,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
678,679,4,59.0,2023-08-08 14:49:54.144969,0,Follow/Neutral,,,,2023-08-08 14:49:56.03639,Eine 0. Das klingt als stündest du dieser Veränderung überhaupt nicht zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 1 oder mehr angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.5
689,690,4,60.0,2023-08-08 14:59:15.960933,7,Follow/Neutral,,,,2023-08-08 14:59:17.763048,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,1.0,,,2.0,2.0
705,706,4,61.0,2023-08-08 15:06:19.271573,6,Follow/Neutral,,,,2023-08-08 15:06:21.941453,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
707,708,4,63.0,2023-08-08 15:07:33.369444,9,Follow/Neutral,,,,2023-08-08 15:07:34.998591,Eine 9. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
709,710,4,62.0,2023-08-08 15:08:06.196274,4,Follow/Neutral,,,,2023-08-08 15:08:08.043497,Eine 4. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.75
717,718,4,64.0,2023-08-08 15:09:48.995908,0,Follow/Neutral,,,,2023-08-08 15:09:50.776783,Eine 0. Das klingt als stündest du dieser Veränderung überhaupt nicht zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 1 oder mehr angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.5
750,751,4,65.0,2023-08-08 16:33:06.553813,9,Follow/Neutral,,,,2023-08-08 16:33:08.620615,Eine 9. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
758,759,4,66.0,2023-08-08 16:41:03.459548,7,Follow/Neutral,,,,2023-08-08 16:41:05.895851,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
767,768,4,67.0,2023-08-08 16:47:56.400041,8,Follow/Neutral,,,,2023-08-08 16:48:00.993222,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
786,787,4,69.0,2023-08-08 16:56:52.642758,6,Follow/Neutral,,,,2023-08-08 16:56:54.552198,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
794,795,4,71.0,2023-08-08 16:58:07.867421,10,Follow/Neutral,,,,2023-08-08 16:58:09.713618,Eine 10. Das klingt als stündest du dieser Veränderung sehr zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 9 oder weniger angegeben?,,,Follow/Neutral,,,0.0,,,3.0,2.0
796,797,4,70.0,2023-08-08 16:58:22.768474,10,Follow/Neutral,,,,2023-08-08 16:58:24.445659,Eine 10. Das klingt als stündest du dieser Veränderung sehr zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 9 oder weniger angegeben?,,,Follow/Neutral,,,0.0,,,3.0,2.0
818,819,4,73.0,2023-08-08 17:04:15.460669,6,Follow/Neutral,,,,2023-08-08 17:04:17.823875,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
821,822,4,72.0,2023-08-08 17:04:54.649442,7,Follow/Neutral,,,,2023-08-08 17:04:56.607582,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
842,843,4,74.0,2023-08-08 17:08:42.01231,8,Follow/Neutral,,,,2023-08-08 17:08:44.060594,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
848,849,4,75.0,2023-08-08 17:10:12.431706,10,Follow/Neutral,,,,2023-08-08 17:10:14.160218,Eine 10. Das klingt als stündest du dieser Veränderung sehr zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 9 oder weniger angegeben?,,,Follow/Neutral,,,0.0,,,3.0,2.0
905,918,4,80.0,2023-08-09 09:11:32.136858,4,Follow/Neutral,,,,2023-08-09 09:11:34.384575,Eine 4. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.75
917,930,4,81.0,2023-08-09 09:20:03.555783,8,Follow/Neutral,,,,2023-08-09 09:20:05.156099,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
926,939,4,83.0,2023-08-09 09:21:45.771986,8,Follow/Neutral,,,,2023-08-09 09:21:47.49835,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
935,948,4,84.0,2023-08-09 09:24:52.735003,5,Follow/Neutral,,,,2023-08-09 09:24:54.413772,Eine 5. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.6666666666666667
953,966,4,85.0,2023-08-09 09:30:59.792628,4,Follow/Neutral,,,,2023-08-09 09:31:01.54284,Eine 4. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.75
976,989,4,86.0,2023-08-09 09:42:20.895503,10,Follow/Neutral,,,,2023-08-09 09:43:20.511736,"Du bist also sehr motiviert, weniger zu prokrastinieren. Wie stellst du dir vor, würde sich diese Veränderung auf dein Leben auswirken",schlecht/unpassend,"Ich hatte im Satz vorher bereits geschrieben, was sich für mich verändern würde. Diese Frage implizeirt, dass meine Aussage nicht verstanden wurde, oder ich habe die Frage des ChatBots falsch verstanden.",Follow/Neutral,,,0.0,bad/inappropriate,"I had already written in the previous sentence what would change for me. This question implies that my statement was not understood, or I misunderstood the ChatBot's question.",3.0,1.5
984,997,4,87.0,2023-08-09 09:54:56.743065,7,Follow/Neutral,,,,2023-08-09 09:54:59.091924,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
992,1005,4,88.0,2023-08-09 09:59:16.804103,7,Follow/Neutral,,,,2023-08-09 09:59:18.503481,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
1013,1026,4,89.0,2023-08-09 10:32:40.643745,6,Follow/Neutral,,,,2023-08-09 10:32:42.32309,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,2.0
1024,1037,4,90.0,2023-08-09 10:38:44.143016,0,Follow/Neutral,,,,2023-08-09 10:38:46.023112,Eine 0. Das klingt als stündest du dieser Veränderung überhaupt nicht zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 1 oder mehr angegeben?,,,Follow/Neutral,,,1.0,,,2.0,1.5
1031,1044,4,91.0,2023-08-09 10:41:00.800567,5,Follow/Neutral,,,,2023-08-09 10:41:02.416529,Eine 5. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.6666666666666667
1037,1050,4,92.0,2023-08-09 10:43:29.043734,9,Follow/Neutral,,,,2023-08-09 10:43:31.705433,Eine 9. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,1.0,,,2.0,2.0
1046,1059,4,93.0,2023-08-09 10:46:39.978716,7,Follow/Neutral,,,,2023-08-09 10:46:42.473949,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,1.0,,,2.0,2.0
