Unnamed: 0,utterance_id,turn_id,chat_id,datetime,user_utterance,valence,label,sublabel,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,valence_new,label_new,sublabel_new,Contained technical issue,user_rating_english,user_rating_explanation_english,user_sentiment,bot_sentiment
147,148,10,12.0,2023-08-07 16:33:28.192268,Das ist mir bewusst,Follow/Neutral,,,Summary,2023-08-07 16:33:45.366436,"Lass mich unser bisheriges Gespräch zusammenfassen. Deine Motivation, weniger zu prokrastinieren, ist sehr hoch. Du siehst deutliche Vorteile in einer Veränderung, wie mehr Freizeit und effektiveres Arbeiten. Du hast erkannt, dass dein Handy eine große Ablenkung ist und planst, es auszuschalten, um dich besser konzentrieren zu können. Du bist dir auch der Möglichkeit von Rückschlägen bewusst, was bedeutet, dass du einen realistischen Blick auf diesen Prozess hast. Habe ich noch etwas vergessen?",gut/hilfreich,Zusammenfassung ist gut,Follow/Neutral,,,0.0,good/helpful,Summary is good,2.0,2.333333333333333
148,149,10,9.0,2023-08-07 16:34:36.055451,Mir fällt nichts negatives ein.,Follow/Neutral,,,Summary,2023-08-07 16:34:44.026552,"Lass mich unser bisheriges Gespräch zusammenfassen. Das ist gut zu hören. Jetzt stell dir vor, du prokrastinierst weiter wie bisher. Was wäre das Schlimmste, das passieren könnte? Habe ich noch etwas vergessen?",gut/hilfreich,"Ich würde weiterhin wichtige Dinge vor mir her schieben, unter Zeitdruck geraten und mich deshalb schlecht fühlen.",Follow/Neutral,,,0.0,good/helpful,"I would continue to put off important things, be pressed for time and feel bad about it.",1.0,1.8
150,151,10,13.0,2023-08-07 16:35:18.687446,"Ja, ich fahre inzwischen viele Wege mit dem Fahrrad. Also Einkäufe oder öfters auch der Weg zur Arbeit. Vorher habe ich immer das Auto genommen",change,Taking Steps,,Summary,2023-08-07 16:35:31.655908,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast also bereits erfolgreich eine positive Veränderung in deinem Leben umgesetzt, indem du viele Wege, die du früher mit dem Auto zurückgelegt hast, jetzt mit dem Fahrrad fährst. Das ist ein großer Schritt in Richtung eines gesünderen Lebensstils. Glaubst du, dass du ähnliche Strategien anwenden könntest, um auch deine Ernährungsgewohnheiten zu ändern? Habe ich noch etwas vergessen?",gut/hilfreich,,change,Taking Steps,,0.0,good/helpful,,2.0,2.0
172,173,10,14.0,2023-08-07 16:44:13.995315,"Ein guter Vorschlag, danke.",Follow/Neutral,,,Summary,2023-08-07 16:44:30.823934,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast das Gefühl, dass Prokrastination aktuell große Probleme in deinem Leben verursacht und dein Selbstwertgefühl stark einschränkt. Du hast bereits mehrfach versucht, diese Gewohnheit zu ändern, hattest aber bisher nur sporadischen Erfolg. Auf einer Skala von 0 bis 10 fühlst du dich zu etwa 60% zuversichtlich, dass du diese Änderung vornehmen kannst. Du bist dir bewusst, dass du Disziplin aufbauen musst, um weniger zu prokrastinieren, und du bist offen für den Vorschlag, kleine, überschaubare Schritte zu unternehmen, um dieses Ziel zu erreichen. Du findest es sinnvoll, deine Leistung progressiv zu steigern und bist dankbar für den Vorschlag. Habe ich noch etwas vergessen?",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,1.7142857142857142
186,187,10,15.0,2023-08-07 16:52:35.068725,"Dass ich mich generell unwohl fühle, weniger leistungsfähig und weniger Dinge unternehmen möchte",change,Reason,desire,Summary,2023-08-07 16:52:53.150523,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast erwähnt, dass du dich gesünder ernähren möchtest, da du dich durch ungesunde Ernährung schnell müde fühlst und gerne etwas Gewicht verlieren würdest. Du bist dir bewusst, dass Verhaltensänderungen schwierig sein können und hast Erfahrungen mit dem Verfallen in alte Muster. Trotzdem hast du in der Vergangenheit schon einmal erfolgreich eine gesunde Ernährung umgesetzt, auch wenn es dir schwer fällt, dies dauerhaft beizubehalten. Die Disziplin, die du damals hattest, hat dir geholfen und du glaubst, dass du durch Wiedererlangen dieser Disziplin motivierter und positiver sein könntest. Du siehst auch, dass es negative Folgen haben könnte, wenn du bei deinem derzeitigen Essverhalten bleibst, wie Habe ich noch etwas vergessen?",schlecht/unpassend,nicht hilfreich,change,Reason,desire,0.0,bad/inappropriate,not helpful,1.0,1.6666666666666667
187,188,10,16.0,2023-08-07 16:53:09.971332,Ich bin nicht sicher,Follow/Neutral,,,Summary,2023-08-07 16:53:29.329976,"Lass mich unser bisheriges Gespräch zusammenfassen. Du möchtest weniger prokrastinieren, weil du das Gefühl hast, dass du dein volles Potenzial nicht ausschöpfen kannst, wenn du Aufgaben auf den letzten Drücker erledigst. Du hast eine hohe Bereitschaft, diese Veränderung durchzuführen, bist aber unsicher, ob du die notwendigen Veränderungen tatsächlich umsetzen kannst. Du hast festgestellt, dass du oft in eine Art ""Analyse-Paralyse"" verfällst, indem du intensiv und ausführlich über alle möglichen Komplikationen einer Aufgabe nachdenkst, bevor du sie überhaupt angehst. Obwohl du bereits Strategien wie die Pomodoro-Technik ausprobiert hast, um diese Tendenz zu durchbrechen, hast du das Gefühl, dass du immer noch dazu neigst, zu pro Habe ich noch etwas vergessen?",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,1.8
213,214,10,17.0,2023-08-07 17:15:30.167696,Den letzten Satz nochmal bitte,Follow/Neutral,,,Summary,2023-08-07 17:15:39.199621,"Lass mich unser bisheriges Gespräch zusammenfassen. Eine andere Strategie könnte sein, sich Zeit für Entspannungsübungen zu nehmen, um deinen Stress zu reduzieren. 

Es ist wichtig, dass du Strategien findest, die für dich funktionieren und mit denen du dich wohlfühlst. 

Was hältst du von diesen Vorschlägen? Habe ich noch etwas vergessen?",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,1.8
220,221,10,19.0,2023-08-07 17:18:21.873263,"Ich könnte mir vorstellen, wie ich mich danach fühle und mich zusätzlich mit einer schönen Aktivität belohnen.",change,Reason,General Reason,Summary,2023-08-07 17:18:39.893335,"Lass mich unser bisheriges Gespräch zusammenfassen. Du strebst danach, weniger zu prokrastinieren, um produktiver zu sein und ein besseres Gewissen zu haben. Du hast den Eindruck, dass du in einer negativen Spirale gefangen bist und hoffst, durch weniger Prokrastination zufriedener zu sein, mehr Selbstvertrauen zu haben und stärker auf deine eigene Disziplin und Produktivität vertrauen zu können. Du bist bereit, als ersten Schritt eine kleine, bisher aufgeschobene Aufgabe in Angriff zu nehmen und dich danach mit einer angenehmen Aktivität zu belohnen. Habe ich noch etwas vergessen?",gut/hilfreich,"Der Chatbot geht auf alles ein, was ich bisher geschrieben habe",change,Reason,General Reason,0.0,good/helpful,The chatbot responds to everything I've written so far,3.0,1.6
272,273,10,21.0,2023-08-07 17:39:01.029774,ok danke,Follow/Neutral,,,Summary,2023-08-07 17:39:17.563086,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast gesagt, dass du dich gesünder ernähren möchtest, weil du oft nicht gut fühlst und dein Körperfettanteil zu hoch ist. Du bist bereit, einige Änderungen vorzunehmen und hast dich bereits gut informiert. Du siehst alte Gewohnheiten und Verlockungen als deine größten Herausforderungen an. Du planst, deine Mahlzeiten und Snacks im Voraus zu planen, ungesunde Lebensmittel durch gesündere Alternativen zu ersetzen und bewusst zu essen. Habe ich noch etwas vergessen?",gut/hilfreich,bisschen unnötig aber ok,Follow/Neutral,,,0.0,good/helpful,a bit unnecessary but ok,2.0,1.6666666666666667
288,289,10,23.0,2023-08-07 17:41:30.738835,Was wären die nächsten Schritte?,Follow/Neutral,,,Summary,2023-08-07 17:41:47.968658,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast angegeben, dass du dich gesünder ernähren möchtest, weil du leicht übergewichtig bist. Du hast aber auch betont, dass Essen für dich eine Belohnung darstellt, insbesondere nach einem langen Arbeitstag. Zudem hast du erwähnt, dass dir oft die Zeit fehlt, um etwas Gesundes zu kochen, was dich gelegentlich gehetzt fühlen lässt. Trotz der Herausforderungen, die du siehst, hast du eine positive Einstellung und bist bereit, positive Veränderungen in deinem Leben zu akzeptieren. Habe ich noch etwas vergessen?",gut/hilfreich,Sehr überzeugende Zusammenfassung,Follow/Neutral,,,0.0,good/helpful,Very convincing summary,2.0,1.8333333333333333
298,299,10,24.0,2023-08-07 17:43:56.719066,"Kleine schritte haben früher mal funktioniert, nicht alles auf einmal",Follow/Neutral,,,Summary,2023-08-07 17:44:19.553433,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast ausgedrückt, dass du weniger prokrastinieren möchtest, weil du das Leben als kurz empfindest und dir bewusst ist, dass du deine Zeit effektiver nutzen könntest. Deine Bereitschaft, diese Veränderung anzugehen, bewertest du momentan mit einer 4 auf einer Skala von 0 bis 10. Du hast zugegeben, dass du in der Vergangenheit keinen Erfolg damit hattest, dein Prokrastinieren zu reduzieren und dass dies für dich nichts Neues ist. Du erinnerst dich jedoch an Zeiten, in denen du erfolgreich eine Aufgabe erledigt hast, ohne zu prokrastinieren, und du glaubst, dass Motivation dabei eine wichtige Rolle gespielt hat. Du bist offen für die Idee, dass kleine Schritte dir helfen könnten, weniger zu prokrastinieren, und er Habe ich noch etwas vergessen?",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,1.6666666666666667
302,303,10,25.0,2023-08-07 17:44:48.716359,Eine Bewerbung schreiben,Follow/Neutral,,,Summary,2023-08-07 17:44:58.03617,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast also vor, eine Bewerbung zu schreiben, um die Abteilung zu wechseln. Das klingt nach einem konkreten und realistischen Schritt. Was könntest du tun, um diesen Plan in die Tat umzusetzen Habe ich noch etwas vergessen?",gut/hilfreich,Gute Zusammenfassung,Follow/Neutral,,,0.0,good/helpful,Good summary,2.0,2.25
303,304,10,26.0,2023-08-07 17:44:56.617064,danke,Follow/Neutral,,,Summary,2023-08-07 17:45:19.648819,"Lass mich unser bisheriges Gespräch zusammenfassen. Zusammenfassend strebst du nach einer gesünderen Ernährung, da du kaum Zeit zum Kochen hast, aber dennoch gesünder leben möchtest. Auf einer Skala von 0 bis 10 bist du mit einer 9 sehr bereit, diese Veränderung durchzuführen, obwohl du dich noch nicht vollständig in der Ernährung auskennst. Du siehst einen Ernährungsplan als hilfreich an und stellst dir vor, dass dieser Plan dich mit gesunden Rezepten versorgt. Das Beste, was dir passieren könnte, wäre, einen gesunden Ernährungsstil zu entwickeln und diesen auch langfristig beizubehalten. Die langfristige Beibehaltung eines gesunden Ernährungsstils bedeutet für dich mehr Gesundheit, ein längeres Leben und aktiver zu sein. Du Habe ich noch etwas vergessen?",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,2.0
313,314,10,22.0,2023-08-07 17:48:49.513087,beenden,Follow/Neutral,,,Summary,2023-08-07 17:49:06.756027,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast deutlich gemacht, dass du weniger prokrastinieren möchtest, um deine Produktivität zu steigern. Du hast eine mittlere Motivation (6 von 10) für diese Veränderung gezeigt, da du dir bewusst bist, dass eine Veränderung notwendig ist, aber auch, dass es herausfordernd sein kann. Als mögliche Maßnahmen zur Reduzierung der Prokrastination hast du vorgeschlagen, dein Handy wegzulegen und an zukünftige Erfolge zu denken. Bei der konkreten Integration dieser Maßnahmen in deinen Alltag hattest du jedoch Schwierigkeiten und warst unsicher. Habe ich noch etwas vergessen?",gut/hilfreich,"die Antwort ist eine  richtige Zusammenfassung, aber überflüssig",Follow/Neutral,,,0.0,good/helpful,"the answer is a correct summary, but superfluous",2.0,1.3333333333333333
318,319,10,27.0,2023-08-07 17:52:14.256857,Was könnte ich noch hinzufügen?,Follow/Neutral,,,Summary,2023-08-07 17:52:33.364776,"Lass mich unser bisheriges Gespräch zusammenfassen. Zusätzlich zu den bereits genannten Zutaten könntest du folgendes zu deinem Müsli hinzufügen:

- Frisches Obst: Bananen, Äpfel, Beeren, Pfirsiche, Birnen oder jedes andere Obst, das du magst.
- Gewürze: Zimt, Vanille, Muskat oder Kardamom können deinem Müsli zusätzlichen Geschmack verleihen, ohne Zucker hinzufügen zu müssen.
- Joghurt oder Milch: Verwende Naturjoghurt oder eine Pflanzenmilch deiner Wahl, um dein Müsli zu einer vollwertigen Mahlzeit zu machen. Habe ich noch etwas vergessen?",gut/hilfreich,Das ist eine gute altanative,Follow/Neutral,,,,good/helpful,This is a good alternative,2.0,2.0
330,331,10,28.0,2023-08-08 09:59:10.080818,Öfter andere Aufgaben suchen,Follow/Neutral,,,Summary,2023-08-08 09:59:18.942506,"Lass mich unser bisheriges Gespräch zusammenfassen. Das klingt nach einer guten Idee. Du könntest versuchen, gezielt nach neuen oder anderen Aufgaben zu suchen, um deine Motivation zu steigern und das Prokrastinieren zu reduzieren. Wie könntest du diese Strategie in deinen Alltag integrieren Habe ich noch etwas vergessen?",gut/hilfreich,Zusammenfassung der Erkenntnis,Follow/Neutral,,,0.0,good/helpful,Summary of the findings,2.0,2.0
356,357,10,31.0,2023-08-08 10:25:44.457941,Ich könnte wöchentlich auf die Wage steigen und mir Vornehmen mindestestens 5x die Woche frisch zu koch,change,Reason,ability,Summary,2023-08-08 10:25:53.612688,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast also vor, deinen Fortschritt regelmäßig zu überprüfen und dir vorzunehmen, mindestens fünfmal die Woche frisch zu kochen. Was könntest du tun, um diese Verpflichtungen einzuhalten Habe ich noch etwas vergessen?",schlecht/unpassend,Er listet nur sehr wenige Infos aus dem bisherigen gespräch auf,change,Reason,ability,0.0,bad/inappropriate,He lists very little information from the conversation so far,3.0,2.0
368,369,10,32.0,2023-08-08 10:41:38.354519,1,Follow/Neutral,,,Summary,2023-08-08 10:41:54.049531,"Lass mich unser bisheriges Gespräch zusammenfassen. Du bist dir also momentan unsicher, ob du den Plan umsetzen kannst. Das ist völlig in Ordnung und normal, besonders wenn man gerade dabei ist, umzuziehen und sich viele Dinge gleichzeitig ändern. Es ist wichtig, sich daran zu erinnern, dass jeder kleine Schritt zählt und dass es okay ist, sich Zeit zu lassen und den Plan anzupassen, wenn nötig. 

Gibt es noch etwas, das du tun könntest, um deine Sicherheit zu erhöhen? Habe ich noch etwas vergessen?",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,1.8
414,415,10,36.0,2023-08-08 12:06:28.41667,"jemand, der für mich kocht",Follow/Neutral,,,Summary,2023-08-08 12:06:34.826921,"Lass mich unser bisheriges Gespräch zusammenfassen. Du würdest es hilfreich finden, wenn jemand für dich kochen würde. Das ist eine interessante Überlegung. Welche Schritte könntest du unternehmen, um diese Idee Wirklichkeit werden zu lassen? Habe ich noch etwas vergessen?",gut/hilfreich,ist ok,Follow/Neutral,,,0.0,good/helpful,is ok,2.0,1.8
448,449,10,38.0,2023-08-08 12:16:04.881415,das ist eine möglichkeit,change,Reason,ability,Summary,2023-08-08 12:16:12.968189,"Lass mich unser bisheriges Gespräch zusammenfassen. Es freut mich, dass du diese Möglichkeit in Betracht ziehst. Es könnte hilfreich sein, wenn du dir vor dem nächsten Grillfest einen Plan machst, wie du das umsetzen könntest. Welche anderen Veränderungen könntest du dir vorstellen? Habe ich noch etwas vergessen?",gut/hilfreich,es wird ein konkreter plan entwickelt,change,Reason,ability,0.0,good/helpful,a concrete plan is developed,2.0,2.0
450,451,10,39.0,2023-08-08 12:17:02.576909,Schwer zu sagen ,Follow/Neutral,,,Summary,2023-08-08 12:17:10.967364,"Lass mich unser bisheriges Gespräch zusammenfassen. Das ist auch eine schwierige Frage. Hast du vielleicht eine Idee, was dir helfen könnte, weniger bequem zu sein und deine Ziele stärker zu priorisieren? Habe ich noch etwas vergessen?",schlecht/unpassend,"Einfach schon gestellte Fragen zu wiederholen ist weniger hilfreich, finde ich ",Follow/Neutral,,,0.0,bad/inappropriate,"Simply repeating questions that have already been asked is less helpful, I think",2.0,1.5
451,452,10,40.0,2023-08-08 12:17:14.877975,Keine Ahnung,Follow/Neutral,,,Summary,2023-08-08 12:17:36.89421,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast angegeben, dass du weniger prokrastinieren möchtest, um besser planen zu können. Du hast es als mittelmäßig wichtig eingestuft und hast genannt, dass das Überwältigtsein von vielen Aufgaben ein Hauptgrund für diesen Wunsch ist. Du hast jedoch Schwierigkeiten, das als höchste Priorität anzusehen. Potenzielle Hindernisse, die du identifiziert hast, sind Faulheit und Gewohnheit. Du bist dir unsicher, wie es aussehen würde, wenn du anfängst, weniger zu prokrastinieren. Habe ich noch etwas vergessen?",gut/hilfreich,,Follow/Neutral,,,1.0,good/helpful,,2.0,1.2857142857142858
454,455,10,37.0,2023-08-08 12:18:30.380756,Wo finde ich denn Alternativen?,Follow/Neutral,,,Summary,2023-08-08 12:18:50.59459,"Lass mich unser bisheriges Gespräch zusammenfassen. Es gibt viele Ressourcen online, wo du nachhaltige Transportalternativen finden kannst. Zum Beispiel könntest du Carpooling oder Fahrgemeinschaften in Betracht ziehen, wenn das für dich machbar ist. Es gibt auch Apps und Websites, die nachhaltige Reiserouten vorschlagen. Es könnte auch hilfreich sein, mit lokalen Organisationen oder Netzwerken in Kontakt zu treten, die sich für nachhaltigen Transport einsetzen und dir möglicherweise weitere Ideen und Ressourcen bieten können. Habe ich noch etwas vergessen?",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,1.8333333333333333
