Unnamed: 0,utterance_id,turn_id,chat_id,datetime,user_utterance,valence,label,sublabel,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,valence_new,label_new,sublabel_new,Contained technical issue,user_rating_english,user_rating_explanation_english,user_sentiment,bot_sentiment
106,107,3,9.0,2023-08-07 16:21:00.025645,"Ich nehme mir oft vor, wichtige Dinge zu erledigen und schaffe es dann doch nicht. Deshalb habe ich oft ein schlechtes Gewissen.",sustain,Reason,General Reason,,2023-08-07 16:21:03.509153,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,sustain,Reason,General Reason,0.0,,,3.0,2.0
116,117,3,12.0,2023-08-07 16:24:50.417516,0,Follow/Neutral,,,,2023-08-07 16:24:52.622459,Eine 0. Das klingt als stündest du dieser Veränderung überhaupt nicht zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 1 oder mehr angegeben?,,,Follow/Neutral,,,0.0,,,2.0,1.5
127,128,3,13.0,2023-08-07 16:27:36.926669,Ich ernähre mich schon längere Zeit eher ungesund und leide auch an Übergewicht,change,Reason,General Reason,,2023-08-07 16:27:40.278591,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,General Reason,0.0,,,1.0,2.0
156,157,3,14.0,2023-08-07 16:37:51.629069,Es führt aktuell zu großen Problemen in meinem Leben & schränkt mein Selbstwertgefühl enorm ein.,change,Reason,General Reason,,2023-08-07 16:37:55.274704,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,General Reason,0.0,,,1.0,2.0
166,167,3,15.0,2023-08-07 16:42:19.045127,"Weil ich merke, dass ich durch ungesunde Ernährung viel schneller müde werde und ich etwas an Gewicht verlieren möchte.",change,Reason,General Reason,,2023-08-07 16:42:22.907485,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,General Reason,0.0,,,1.0,2.0
173,174,3,16.0,2023-08-07 16:44:26.479592,"Ich denke, dass ich meine Potentiale nicht voll ausschöpfen kann weil ich viele Aufgaben in der letzten Minute erledige und mir somit keine Zeit für Überarbeitungen bleibt.",sustain,Reason,ability,,2023-08-07 16:44:30.470411,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,sustain,Reason,ability,0.0,,,1.0,2.0
194,195,3,17.0,2023-08-07 17:09:17.993788,Ich möchte abnehmen und mich generell wohler und fitter fühlen.,change,Reason,desire,,2023-08-07 17:09:21.236398,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,desire,0.0,,,3.0,2.0
202,203,3,19.0,2023-08-07 17:12:07.792088,"Wenn ich prokrastiniere, schaffe ich weniger der Dinge, die ich mir vorgenommen habe und fühle mich hinterher schlecht und unzufrieden. Das möchte ich ändern.",change,Reason,desire,,2023-08-07 17:12:11.158328,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,change,Reason,desire,0.0,,,1.5,1.0
237,238,3,21.0,2023-08-07 17:32:21.174569,mir geht es oft nicht gut und mein KFA ist zu hoch,sustain,Reason,General Reason,,2023-08-07 17:32:24.527097,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,sustain,Reason,General Reason,0.0,,,1.0,2.0
245,246,3,22.0,2023-08-07 17:33:57.073647,ich möchte produktiver sein,change,Reason,desire,,2023-08-07 17:34:05.247724,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,change,Reason,desire,0.0,,,2.0,1.0
250,251,3,23.0,2023-08-07 17:34:41.534967,Ich bin leicht übergewichtig,change,Reason,General Reason,,2023-08-07 17:34:45.381776,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,General Reason,0.0,,,2.0,2.0
256,257,3,24.0,2023-08-07 17:35:15.136845,"Weil das leben kurz ist,",change,Reason,General Reason,,2023-08-07 17:35:19.353817,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,General Reason,0.0,,,2.0,2.0
260,261,3,25.0,2023-08-07 17:35:46.194981,"Weil ich manchmal das Gefühl habe den ganzen Tag gearbeitet zu haben, aber zu wenig geschafft zu haben. das frustriert mich",sustain,Reason,General Reason,,2023-08-07 17:35:50.179919,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,sustain,Reason,General Reason,0.0,,,1.0,2.0
275,276,3,26.0,2023-08-07 17:39:42.71562,Ich habe nach der Arbeit kaum Zeit zum Kochen und möchte gern gesünder leben,change,Reason,desire,,2023-08-07 17:39:45.968243,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,desire,0.0,,,1.0,2.0
287,288,3,27.0,2023-08-07 17:41:15.996447,0,Follow/Neutral,,,,2023-08-07 17:41:17.71232,Eine 4. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,Follow/Neutral,,,,,,2.0,1.75
323,324,3,28.0,2023-08-08 09:51:19.962886,Ich nöchte produktiver werden,change,Reason,General Reason,,2023-08-08 09:51:23.732,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,General Reason,0.0,,,2.0,2.0
342,343,3,31.0,2023-08-08 10:13:08.559975,Mir ist es wichtig da ich in letzter Zeit meine Ernährung schleifen gelassen habe und gerne wieder auf die Reihe bekommen würde,change,Taking Steps,,,2023-08-08 10:13:12.075362,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,change,Taking Steps,,0.0,,,2.0,2.0
360,361,3,32.0,2023-08-08 10:31:29.784684,Für den Planeten und für die Zukunft der Menschen und Tiere.,Follow/Neutral,,,,2023-08-08 10:31:32.958087,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,Follow/Neutral,,,0.0,,,2.0,1.0
398,399,3,36.0,2023-08-08 11:59:27.991018,Ich will gesund bleiben,change,Reason,desire,,2023-08-08 11:59:31.788867,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,desire,0.0,,,2.0,2.0
411,412,3,37.0,2023-08-08 12:05:48.728437,"Ich weiß, dass Autofahren schädlich für die Umwelt ist, und dass es daher besser wäre, auf Öffis umzusteigen. Außerdem sind Öffis wahrscheinlich günstiger.",change,Reason,General Reason,,2023-08-08 12:05:52.138467,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,change,Reason,General Reason,0.0,,,1.0,2.0
420,421,3,38.0,2023-08-08 12:07:30.272378,ich fühle mich besser wenn ich eine ausgeworgene ernährung habe.,change,Reason,General Reason,,2023-08-08 12:07:34.482132,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,change,Reason,General Reason,0.0,,,1.0,1.0
425,426,3,39.0,2023-08-08 12:07:52.968871,Ich würde gerne effizienter arbeiten und mehr schaffen.,change,Reason,desire,,2023-08-08 12:07:56.4804,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,desire,0.0,,,2.0,2.0
427,428,3,40.0,2023-08-08 12:08:13.910981,Ich möchte weniger prokrastinieren,change,Reason,desire,,2023-08-08 12:08:18.030103,"Du möchtest also weniger prokrastinieren. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,change,Reason,desire,1.0,,,2.0,1.5
464,465,3,41.0,2023-08-08 12:22:59.418892,Ich möchte fitter sein und besser aussehen.,change,Reason,desire,,2023-08-08 12:23:03.337834,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,change,Reason,desire,0.0,,,2.0,1.0
480,481,3,42.0,2023-08-08 12:39:51.490853,"Ich habe das Gefühl, mich zu leicht ablenken zu lassen. Ich möchte meine Freizeit genießen, ebenso aber auch mit meiner Arbeit vorankommen. Das gelingt mir nur schwer.",change,Reason,ability,,2023-08-08 12:39:54.952352,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,ability,0.0,,,1.5,2.0
491,492,3,45.0,2023-08-08 12:44:18.124313,damit ich effizienter und produktiver arbeite und eher fertig werde,change,Reason,General Reason,,2023-08-08 12:44:22.034564,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,General Reason,0.0,,,2.0,2.0
494,495,3,44.0,2023-08-08 12:44:32.805175,"Es ist mir wichtig, weil ich dadurch in Zeitdruck komme",sustain,Reason,need,,2023-08-08 12:44:36.597283,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,sustain,Reason,need,0.0,,,3.0,2.0
553,554,3,49.0,2023-08-08 13:23:29.067821,Ich möchte nachhaltig meine Gesundheit verbessern,change,Reason,desire,,2023-08-08 13:23:32.35521,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,desire,1.0,,,2.0,2.0
559,560,3,50.0,2023-08-08 13:26:07.419122,Damit ich mich produktiver fühle und im Leben vorankomme,change,Reason,General Reason,,2023-08-08 13:26:10.775296,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,General Reason,0.0,,,2.0,2.0
567,568,3,51.0,2023-08-08 13:27:44.302464,weil ich mehr in meiner Zeit erreichen möchte,change,Reason,desire,,2023-08-08 13:27:47.844484,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,desire,1.0,,,3.0,2.0
570,571,3,52.0,2023-08-08 13:28:21.915478,Disziplin und Lebensqualität verbessern,change,Reason,General Reason,,2023-08-08 13:28:25.309662,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,change,Reason,General Reason,,,,3.0,2.0
602,603,3,53.0,2023-08-08 13:37:27.5693,Ich habe es in den letzten Monaten nicht geschafft mich gesund zu ernähren und deutlich zugenommen,sustain,Taking Steps,,,2023-08-08 13:37:31.45491,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,sustain,Taking Steps,,0.0,,,1.0,2.0
628,629,3,55.0,2023-08-08 13:56:45.797474,Ich möchte mehr erreichen und weniger Ängste vor Versagen haben. Mehr in die Zukunft blicken und dort weniger Sorgen sehen müssen,change,Reason,desire,,2023-08-08 13:56:49.227304,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,change,Reason,desire,0.0,,,2.0,1.0
641,642,3,56.0,2023-08-08 14:13:14.13777,"Ich habe ein schlechtes Gewissen, weil ich mich nicht genügend auf meine Arbeit konzentrieren kann. Ich schweife immer wieder ab und erledige stattdessen andere Dinge, da ich im Homeoffice arbeite. Das macht mir ein schlechtes Gewissen.",sustain,Reason,General Reason,,2023-08-08 14:13:28.768319,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,sustain,Reason,General Reason,0.0,,,1.0,2.0
647,648,3,57.0,2023-08-08 14:18:38.586634,"Zwar glaube ich, dass wir als Gesellschaft insgesamt viel zu produktiv sind, als der Erde und unserem Zusammenleben gut tun, habe ich das Vermuten, dass ich persönlich zu viele Dinge immer wieder aufschiebe, dir mir wirklich wichtig sind. Zum Beispiel einige Minuten Yoga am Tag, obwohl es meinen Rücken schmerzfrei halten würde. Oder den Aufbau eines Shops für meine Kunstpostkarten.",change,Reason,General Reason,,2023-08-08 14:18:42.886194,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,General Reason,0.0,,,1.6666666666666667,2.0
661,662,3,58.0,2023-08-08 14:33:36.399157,"Ich zögere Abgaben in der Uni immer sehr heraus, sodass ich dann auf den letzten Drücker panisch noch viel machen muss, teilweise dann tagelang durcharbeiten, um Hausarbeiten fertig zu bekommen und dadurch geht es mir dann jedes Mal schlecht. Trotzdem fällt es mir schwer, mein Verhalten zu ändern, da ich bisher doch immer die Abgaben geschafft habe.",sustain,Reason,ability,,2023-08-08 14:33:40.155304,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,sustain,Reason,ability,0.0,,,1.0,2.0
677,678,3,59.0,2023-08-08 14:49:41.316927,Na so kanns ja nicht weiter gehen,change,Reason,General Reason,,2023-08-08 14:49:45.411977,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,General Reason,0.0,,,1.0,2.0
688,689,3,60.0,2023-08-08 14:59:07.287925,"Ich würde gerne etwas für meinen Körper machen, und abnehmen.",change,Reason,desire,,2023-08-08 14:59:10.601882,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,change,Reason,desire,1.0,,,2.0,2.0
702,703,3,61.0,2023-08-08 15:06:03.914345,"Da ich mir bewusst bin, dass ich mein Handeln ändern muss. Denn wir haben unseren Planeten bereits zu sehr ausgebeutet.",change,Reason,need,,2023-08-08 15:06:08.100165,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,change,Reason,need,0.0,,,1.0,1.0
704,705,3,62.0,2023-08-08 15:06:12.220701,Ich möchte abnehmen und denke gesündere Ernährung ist ein Anfang.,change,Reason,desire,,2023-08-08 15:06:15.721791,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,desire,0.0,,,2.0,2.0
706,707,3,63.0,2023-08-08 15:07:19.405765,"Ich hatte in letzter Zeit keine Zeit, gesund zu kochen. Wie kann ich dauerhaft gesunde Ernährung in meinen arbeitsreichen Alltag integrieren?",change,Reason,ability,,2023-08-08 15:07:22.818732,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,change,Reason,ability,0.0,,,1.5,2.0
716,717,3,64.0,2023-08-08 15:09:21.40992,Besser für den Körper,change,Reason,General Reason,,2023-08-08 15:09:24.827164,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,General Reason,0.0,,,3.0,2.0
749,750,3,65.0,2023-08-08 16:32:52.317717,"Weil ich merke, dass prokrastinieren mich daran hindert gute Arbeit zu leisten. Ich schiebe Aufgaben immer bis zum Schluss auf und dann muss ich mich beeilen, um sie zu schaffen. Dabei kann ich nicht so gute Arbeit leisten, als wenn ich mehr Zeit hätte und nicht unter so großem Zeitdruck stehen würde.",sustain,Reason,ability,,2023-08-08 16:32:57.025071,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,sustain,Reason,ability,0.0,,,1.3333333333333333,2.0
756,757,3,66.0,2023-08-08 16:40:44.496191,"Wenn ich produktiv arbeite, habe ich am Ende des Tages ein gutes Gefühl. Außerdem kann ich nur so dazulernen und in meinem Beruf weiterkommen",change,Reason,General Reason,,2023-08-08 16:40:48.874314,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,change,Reason,General Reason,0.0,,,2.5,2.0
766,767,3,67.0,2023-08-08 16:47:39.415982,Ich möchte abnehmen und besser mit meinem Körper umgehen.,change,Reason,desire,,2023-08-08 16:47:44.777924,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,desire,0.0,,,3.0,2.0
785,786,3,69.0,2023-08-08 16:56:40.036071,Ich kann mich schlecht konzentrieren. Werde häufig abgelenkt und als folge habe ich die Prokrastination. Ich möchte im Beruf mehr erledigen und Karriere machen,change,Reason,desire,,2023-08-08 16:56:43.694122,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,desire,0.0,,,2.0,2.0
793,794,3,71.0,2023-08-08 16:57:54.456139,Weil ich gerne produktiver wäre. Mir fällt es sehr schwer Projekte fertig zu stellen.,sustain,Reason,ability,,2023-08-08 16:57:58.38339,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,sustain,Reason,ability,0.0,,,1.0,2.0
795,796,3,70.0,2023-08-08 16:58:11.150721,Ich möchte abnehmen und meine Gesundheit verbessern,change,Reason,desire,,2023-08-08 16:58:14.353215,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,change,Reason,desire,0.0,,,2.0,1.0
817,818,3,73.0,2023-08-08 17:03:59.255817,Um abzunehmen,change,Reason,General Reason,,2023-08-08 17:04:03.159797,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,General Reason,0.0,,,2.0,2.0
820,821,3,72.0,2023-08-08 17:04:42.150272,"Weil ich das Gefühl habe, dass ich nichts mehr hinbekomme und mich nur ablenken lasse, den ganzen Tag.",sustain,Reason,General Reason,,2023-08-08 17:04:46.058275,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,sustain,Reason,General Reason,0.0,,,1.0,1.0
841,842,3,74.0,2023-08-08 17:08:30.423758,"Mir ist die Veränderung wichtig, weil ich schon ewig damit zu kämpfen habe und dadurch in meinem Alltag eingeschränkt bin und nicht weiterkomme.",change,Reason,need,,2023-08-08 17:08:34.698199,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,change,Reason,need,0.0,,,1.0,2.0
847,848,3,75.0,2023-08-08 17:10:00.697839,"Diese Veränderung ist wichtig, weil ich durch die Prokrastination mein Studium nicht schaffe und somit beruflich nicht arriviert sein kann. Ich bleibe hinter den Leistungen meiner Altergruppe und fühle mich dadruch wie ein Versager. ",Follow/Neutral,,,,2023-08-08 17:10:04.074207,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,Follow/Neutral,,,0.0,,,2.0,1.0
904,917,3,80.0,2023-08-09 09:11:20.381674,Damit ich mich besser fühle und vielleicht etwas abnehmen kann,change,Reason,General Reason,,2023-08-09 09:11:24.185498,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,change,Reason,General Reason,0.0,,,2.0,2.0
915,928,3,81.0,2023-08-09 09:19:31.522584,Produktiver zu sein.,Follow/Neutral,,,,2023-08-09 09:19:34.715647,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,Follow/Neutral,,,0.0,,,2.0,2.0
924,937,3,83.0,2023-08-09 09:21:36.077254,ich möchte abnehmen und gesünder leben,change,Reason,desire,,2023-08-09 09:21:39.441256,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,change,Reason,desire,0.0,,,2.0,1.0
934,947,3,84.0,2023-08-09 09:24:40.520634,Weil ich mich körperlich belastbarer fühlen möchte.,change,Reason,desire,,2023-08-09 09:24:44.021028,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,change,Reason,desire,0.0,,,2.0,2.0
952,965,3,85.0,2023-08-09 09:30:47.498746,Damit ich konzentrierter arbeiten kann und deswegen effizienter bin ,change,Reason,General Reason,,2023-08-09 09:30:51.293416,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,change,Reason,General Reason,0.0,,,2.0,2.0
974,987,3,86.0,2023-08-09 09:42:09.377535,Ich habe das Gefühl oft meine Aufgaben nicht richitg erledigen zu können. Es läuft dann alles so zäh und ich komme nicht dazu meine anderen Aufgaben zu erledigen.,Follow/Neutral,,,,2023-08-09 09:42:12.788602,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,Follow/Neutral,,,0.0,,,1.0,1.0
983,996,3,87.0,2023-08-09 09:54:41.730902,weil ich meine zeit besser nutzen will,change,Reason,desire,,2023-08-09 09:54:45.572579,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,change,Reason,desire,0.0,,,2.0,1.0
991,1004,3,88.0,2023-08-09 09:59:00.120893,Ich habe meine Ernährung in letzter Zeit etwas schleifen lassen.,sustain,Taking Steps,,,2023-08-09 09:59:04.242239,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,sustain,Taking Steps,,0.0,,,2.0,1.0
1012,1025,3,89.0,2023-08-09 10:32:31.408733,Prduktiver und effektiver Arbeit erledigen für mehr Freizeit,Follow/Neutral,,,,2023-08-09 10:32:34.724829,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,Follow/Neutral,,,0.0,,,3.0,2.0
1023,1036,3,90.0,2023-08-09 10:38:31.899429,"Weil die Menschheit im Allgemeinen und somit auch jede einzelne Personen mit der wahnsinnigen Herausforderung der Klimakrise konfrontiert ist, die dadurch verursacht wurde, dass wir Menschen ganz und  gar nicht nachhaltig leben und wirtschaften und auf die zur Verfügung stehenden Ressourcen auf der Erde keine Rücksicht nehmen",sustain,Reason,General Reason,,2023-08-09 10:38:35.753384,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,sustain,Reason,General Reason,1.0,,,3.0,1.0
1030,1043,3,91.0,2023-08-09 10:40:47.990955,Ich lasse mich zu sehr von unwesentlichen dingen wie Handy und Medien ablenken und komme nicht dazu neue dinge zu erlernen oder mich bei der Arbeit und privat zu konzentrieren. ,sustain,Reason,ability,,2023-08-09 10:40:51.211698,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,sustain,Reason,ability,0.0,,,1.0,2.0
