Unnamed: 0,utterance_id,turn_id,chat_id,datetime,user_utterance,valence,label,sublabel,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,valence_new,label_new,sublabel_new,Contained technical issue,user_rating_english,user_rating_explanation_english,user_sentiment,bot_sentiment
136,137,8,12.0,2023-08-07 16:30:00.69628,sehr wahrscheinlich,Follow/Neutral,,,,2023-08-07 16:30:12.020545,"Das ist großartig zu hören! Sich konkrete, umsetzbare Schritte vorzunehmen ist ein wichtiger Teil des Prozesses. 

Gibt es noch etwas anderes, was du tun könntest, um deine Ablenkungen zu reduzieren und weniger zu prokrastinieren",gut/hilfreich,Bestätigung ist immer gut,Follow/Neutral,,,0.0,good/helpful,Confirmation is always good,2.0,2.6666666666666665
139,140,8,9.0,2023-08-07 16:30:43.032799,"Genau, ich kenne die Ursache für mein Verhalten.",Follow/Neutral,,,Elaboration,2023-08-07 16:30:49.988468,"Es ist sehr hilfreich, dass du die Ursachen deines Verhaltens kennst. Wie würdest du dir wünschen, in solchen Situationen zu reagieren",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,2.5
143,144,8,13.0,2023-08-07 16:31:27.519407,Ich glaube so überhaupt nicht. Vielleicht mit einem monatlichen Cheat-Day oder so,Follow/Neutral,,,Affirmation,2023-08-07 16:31:34.64963,"Das klingt nach einer überlegten und realistischen Idee. Du erkennst deine Vorlieben an und suchst dennoch nach Wegen, deinem Ziel einer gesünderen Ernährung näher zu kommen.",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,1.0,2.5
165,166,8,14.0,2023-08-07 16:41:51.083989,Gute Idee,Follow/Neutral,,,,2023-08-07 16:42:00.578113,"Freut mich, dass du den Vorschlag gut findest! Es ist oft einfacher, mit kleinen, überschaubaren Schritten anzufangen. Du könntest zum Beispiel damit beginnen, jeden Tag eine Aufgabe zu erledigen, die du normalerweise aufschieben würdest. Sobald du dich damit wohlfühlst, könntest du versuchen, zwei Aufgaben pro Tag zu erledigen, und so weiter. 

Es",gut/hilfreich,Es fehlt Text,Follow/Neutral,,,0.0,good/helpful,Text is missing,2.0,2.25
179,180,8,15.0,2023-08-07 16:47:42.033975,"Vor allem war es die Disziplin die geholfen hat, aber das klappt meist nur, wenn man sonst nicht so viel Stress hat",change,Reason,General Reason,Querying Extremes,2023-08-07 16:47:49.77497,"Es ist interessant, dass du Disziplin als wesentlichen Faktor nennst. Bitte stell dir vor, du könntest diese Disziplin wiedererlangen. Wie könnte das deinen Alltag beeinflussen",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,2.0,2.6666666666666665
184,185,8,16.0,2023-08-07 16:51:24.483626,"Das habe ich bereits versucht, leider hat es mir nicht wirklich geholfen.",change,Taking Steps,,,2023-08-07 16:51:32.762953,"Das ist okay. Manchmal funktionieren bestimmte Strategien nicht für uns und wir müssen verschiedene Ansätze ausprobieren, um herauszufinden, was funktioniert. Eine Möglichkeit könnte sein, dir selbst eine begrenzte Zeit zu geben, um über eine Aufgabe nachzudenken. Hast du schon mal die Pomodoro-Technik ausprobiert",gut/hilfreich,,change,Taking Steps,,0.0,good/helpful,,1.0,1.3333333333333333
208,209,8,17.0,2023-08-07 17:13:25.871286,Meine Gedanken und Stress,Follow/Neutral,,,,2023-08-07 17:13:34.871329,"Stress und Gedanken können tatsächlich eine Herausforderung sein, vor allem wenn es um Ernährung geht. Hast du schon über mögliche Strategien nachgedacht, um mit diesen Hindernissen umzugehen",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,2.0
215,216,8,19.0,2023-08-07 17:16:28.703152,"Ich könnte zufriedener sein, mehr Selbstvertrauen bekommen und mehr auf meine eigene Disziplin und Produktivität vertrauen.",change,Reason,General Reason,Elaboration,2023-08-07 17:16:38.214707,"Du strebst also danach, zufriedener zu sein, mehr Selbstvertrauen zu haben und auf deine eigene Disziplin und Produktivität zu vertrauen. Was wäre ein erster kleiner Schritt, den du machen könntest, um dieses Ziel zu erreichen",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,3.0,2.5
262,263,8,21.0,2023-08-07 17:36:03.030152,das würde ich dich gerne fragen,Follow/Neutral,,,,2023-08-07 17:36:16.326361,"Es ist gut, dass du nach Unterstützung fragst. Hier sind ein paar Vorschläge, wie du alte Gewohnheiten ändern und Verlockungen widerstehen kannst:

1. Setze dir klare und erreichbare Ziele. Anstatt zu sagen ""Ich werde gesünder essen"", könntest du sagen ""Ich werde dreimal pro Woche einen Salat zum Mittagessen essen"". Ein präzises Ziel ist einfacher zu verfolgen.",gut/hilfreich,"ja toll, das steht auch in jedem Blog",Follow/Neutral,,,0.0,good/helpful,"yes great, that's what every blog says",2.0,3.0
274,275,8,23.0,2023-08-07 17:39:38.469204,Gehetzt,Follow/Neutral,,,Affirmation,2023-08-07 17:39:52.036603,"Es ist beeindruckend, wie ehrlich und offen du bist, wenn es um deine Gefühle und Herausforderungen geht. Deine Bereitschaft, dich diesen Schwierigkeiten zu stellen und sie zu überwinden, ist ein Beweis für deine Stärke und Entschlossenheit.",schlecht/unpassend,"Das Lob ist etwas ""over the top""",Follow/Neutral,,,0.0,bad/inappropriate,"The praise is a bit ""over the top""",2.0,3.5
286,287,8,24.0,2023-08-07 17:41:07.960547,danke,Follow/Neutral,,,Elaboration,2023-08-07 17:41:13.498743,"Welche Schritte könntest du unternehmen, um weniger zu prokrastinieren",gut/hilfreich,Anregung zum handeln.,Follow/Neutral,,,0.0,good/helpful,Encouragement to act.,2.0,2.0
291,292,8,25.0,2023-08-07 17:42:18.026034,Andere Arbeit suchen mit mehr Gehalt,Follow/Neutral,,,,2023-08-07 17:42:25.770159,"Eine andere Arbeit zu suchen könnte eine Möglichkeit sein, aber vielleicht gibt es auch andere Wege, um deine aktuelle Situation zu verbessern. Könntest du beispielsweise Aufgaben, die dir weniger Spaß machen, anders gestalten oder vielleicht sogar abgeben",gut/hilfreich,Zu einer anderen Arbeit zu raten hätte ich unseriös gefunden. Die Antwort die aktuelle Situation zu verbessern ist daher eine gute Antwort.,Follow/Neutral,,,0.0,good/helpful,I would have found it dubious to advise another job. The answer to improve the current situation is therefore a good one.,2.0,2.0
295,296,8,26.0,2023-08-07 17:43:16.558223,Dass ich einen gesünderen Ernährungsstil nutzen kann und ihn auch langfristig beibehalte,change,Reason,ability,Digging Deep,2023-08-07 17:43:25.986252,"Es ist dir also wichtig, einen gesunden Ernährungsstil zu entwickeln und diesen auch langfristig beizubehalten. Was bedeutet es für dich, einen gesunden Ernährungsstil zu haben und ihn langfristig beizubehalten",schlecht/unpassend,wiederholt mich nur,change,Reason,ability,0.0,bad/inappropriate,just repeats me,1.0,1.5
296,297,8,22.0,2023-08-07 17:43:19.225494,danke,Follow/Neutral,,,,2023-08-07 17:43:27.093946,"Gern geschehen! Wenn du weitere Fragen hast oder mehr Unterstützung benötigst, stehe ich dir jederzeit zur Verfügung. Denk daran, jede kleine Veränderung ist ein Schritt in die richtige Richtung. Du kannst das schaffen!",gut/hilfreich,passt zum vorherigen,Follow/Neutral,,,0.0,good/helpful,matches the previous,2.0,2.0
314,315,8,27.0,2023-08-07 17:49:32.106932,Selber sich das Müsli anrichten ist meist aber viel teurer als eine fertige Mischung.,sustain,Reason,General Reason,,2023-08-07 17:49:47.826462,"Das ist wahr, die Anfangsinvestition kann höher sein, wenn man seine eigenen Müsli-Mischungen herstellt. Allerdings kann es langfristig gesehen günstiger sein, da du die Zutaten in größeren Mengen kaufen und sie für mehrere Portionen verwenden kannst. Außerdem hast du die volle Kontrolle über das, was in deinem Müsli ist. Du könntest zum Beispiel Haferflock",gut/hilfreich,Text wurde nicht ganz zu ende Formuliert. Das ist richtig da größere mengen günstiger sind,sustain,Reason,General Reason,,good/helpful,Text was not fully formulated. This is correct as larger quantities are cheaper,2.0,2.0
328,329,8,28.0,2023-08-08 09:56:24.063775,Neue odere andere Aufgaben,Follow/Neutral,,,Affirmation,2023-08-08 09:56:33.261708,"Es ist bemerkenswert, wie du deine Motivation steigern kannst, wenn du mit neuen oder anderen Aufgaben konfrontiert bist. Gibt es bestimmte Strategien oder Vorgehensweisen, die du in der Vergangenheit verwendet hast, um zu verhindern, dass du prokrastinierst",schlecht/unpassend,Frage direkt nach Lösungen,Follow/Neutral,,,0.0,bad/inappropriate,Ask directly for solutions,2.0,2.5
352,353,8,31.0,2023-08-08 10:21:18.682372,"Ich könnte Heißhungerattacken erleiden oder die Motivation verlieren, das Geld könnte auch noch eine Rolle spielen da viele gesunde Produke auch nicht günstig sind. Ich sollte mir Mental immer wieder bewusst machen was mein Ziel und und dazu wegen dem Geld mir einen Ausgabenplan aufstellen.",change,Reason,need,Looking Forward,2023-08-08 10:21:36.40464,"Es ist dir bewusst, dass Heißhungerattacken, Motivationsschwierigkeiten und finanzielle Aspekte Herausforderungen darstellen könnten. Du hast dir bereits Gedanken darüber gemacht, wie du diesen begegnen könntest - durch mentales Training und eine finanzielle Planung. Wie könntest du dich in schwierigen Momenten daran erinnern, warum du dich für gesündere Ernährung entschied",gut/hilfreich,"Ich bin sehr positiv über diese antwort überrascht, er schein mich gut zu verstehen.",change,Reason,need,0.0,good/helpful,"I am very positively surprised by this answer, he seems to understand me well.",1.5,1.0
366,367,8,32.0,2023-08-08 10:39:29.881762,Mehr Ideen habe ich nicht.,change,Reason,ability,,2023-08-08 10:39:40.000754,"Kein Problem! Vielleicht könntest du in Betracht ziehen, die öffentlichen Verkehrsmittel zu nutzen, zu Fuß zu gehen oder ein Fahrrad zu benutzen, wenn das möglich und sicher ist. Auch Carsharing oder Fahrgemeinschaften könnten eine Option sein, wenn du doch einmal ein Auto benötigst. 

Wie klingt das für dich",gut/hilfreich,"Könnte besser sein, da ich diese Vorschläge bereits gesagt habe.",change,Reason,ability,0.0,good/helpful,"Could be better, as I have already said these suggestions.",2.0,2.0
408,409,8,36.0,2023-08-08 12:04:42.246072,"Gewichtsabnahme, besseres Wohlbefinden",change,Reason,General Reason,Looking Back,2023-08-08 12:04:51.760254,"Gewichtsabnahme und ein besseres Wohlbefinden, das klingt sehr positiv. Kannst du dich an eine Zeit erinnern, in der du dich gesünder ernährt hast",gut/hilfreich,ist ok,change,Reason,General Reason,0.0,good/helpful,is ok,1.0,2.5
441,442,8,38.0,2023-08-08 12:13:21.726037,ja aber welche wege?,Follow/Neutral,,,Elaboration,2023-08-08 12:13:28.891472,"Es könnte viele Möglichkeiten geben, aber um die richtige für dich zu finden, ist es wichtig, mehr über deine Situation zu wissen. Wie siehst du den Einfluss deiner aktuellen Ernährungsgewohnheiten auf dein allgemeines Wohlbefinden",gut/hilfreich,Die situationen werden weiter analysiert,Follow/Neutral,,,0.0,good/helpful,The situations are analyzed further,2.0,2.5
442,443,8,40.0,2023-08-08 12:13:47.878926,Nicht von so vielen Aufgaben überumpelt zu sein,change,Reason,General Reason,,2023-08-08 12:14:02.053006,"Das klingt nach einem sehr guten Grund! Sich überwältigt zu fühlen, kann sehr stressig sein und es kann schwierig sein, sich auf Aufgaben zu konzentrieren, wenn man das Gefühl hat, dass es zu viele davon gibt. 

Was denkst du, könnten mögliche Hindernisse auf deinem Weg zur Veränderung sein",gut/hilfreich,,change,Reason,General Reason,1.0,good/helpful,,2.0,2.0
444,445,8,39.0,2023-08-08 12:14:36.901137,Das ist mein Problem. Ich weiß es nicht ,sustain,Reason,ability,Digging Deep,2023-08-08 12:14:44.06627,"Vielleicht könnten wir da ansetzen. Was könnten mögliche Gründe sein, warum du den Nutzen nicht stärker priorisierst",gut/hilfreich,,sustain,Reason,ability,0.0,good/helpful,,1.5,1.0
449,450,8,37.0,2023-08-08 12:16:07.69476,"Ich weiß nicht, wie machbar das wäre, da es sehr viel regnet und ich körperlich eingeschränkt bin und daher beispielsweise kein Fahrrad fahren kann",sustain,Reason,ability,,2023-08-08 12:16:22.549435,"Ich verstehe, dass es unter diesen Umständen schwierig sein kann. Es ist wichtig, dass du in deinem Tempo gehst und nur das tust, was für dich machbar und sinnvoll ist. Das könnte bedeuten, dass du vielleicht nur an bestimmten Tagen oder zu bestimmten Zeiten auf öffentliche Verkehrsmittel umsteigst, wenn das Wetter es zulässt und es sich mit deinen Fähig",gut/hilfreich,"Wieder sehr guter Anfang, wieder am Ende abgeschnitten",sustain,Reason,ability,0.0,good/helpful,"Again very good start, again cut off at the end",1.0,1.6666666666666667
469,470,8,41.0,2023-08-08 12:26:43.005771,"Nach Alkoholkonsum zum Beispiel brauche ich sehr lange, bis ich wieder fit, ich bin hier sehr oft einen halben Tag sehr müde.",change,Reason,General Reason,Continuing the Paragraph,2023-08-08 12:26:57.821579,"Du hast also festgestellt, dass Alkohol einen erheblichen Einfluss auf deine Energie und dein Wohlbefinden hat und dass du eine Weile brauchst, um dich davon zu erholen. Es scheint, dass du eine klare Vorstellung davon hast, wie sich bestimmte Lebensmittel und Getränke auf dich auswirken. Wie könntest du dieses Wissen nutzen, um gesündere Entscheidungen zu",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,1.0,2.333333333333333
509,510,8,45.0,2023-08-08 12:48:26.018207,okay und weiter?,Follow/Neutral,,,,2023-08-08 12:48:37.138768,"Entschuldigung, da hat mein Text abgebrochen. 

Wie gesagt, eine andere Möglichkeit könnte sein, eine Routine oder einen Zeitplan zu erstellen. So könntest du bestimmte Zeiten für bestimmte Aufgaben festlegen. Das kann helfen, die Ablenkungen zu minimieren und die Produktivität zu maximieren. 

Außerdem könntest du Techniken wie die Pomodoro-Technik ausprobieren, bei der du 25 Minuten",gut/hilfreich,es fehlt wkeder was,Follow/Neutral,,,0.0,good/helpful,Nothing is missing,2.0,1.8
511,512,8,42.0,2023-08-08 12:48:47.074428,"Deine Antwort ist leider nicht ganz komplett. Was soll ich tun, wenn der Timer klingelt?",Follow/Neutral,,,,2023-08-08 12:49:02.693765,"Entschuldige, da ist meine Antwort tatsächlich unvollständig. Hier sind die vollständigen Schritte der Pomodoro-Technik:

1. Wähle eine Aufgabe aus, die du erledigen möchtest.
2. Setze einen Timer auf 25 Minuten – das ist ein ""Pomodoro"".
3. Arbeite an deiner Aufgabe, bis der Timer klingelt.
4. Mach eine kurze Pause von",schlecht/unpassend,Das Problem wiederholt sich. Die Antwort ist nicht vollständig.,Follow/Neutral,,,0.0,bad/inappropriate,The problem repeats itself. The answer is not complete.,1.5,2.2222222222222223
518,519,8,44.0,2023-08-08 12:50:26.074136,Ja,Follow/Neutral,,,,2023-08-08 12:50:35.728456,"Das ist großartig! Du bist auf dem richtigen Weg. Denke daran, dass es vollkommen normal ist, Rückschläge zu erleben. Wichtig ist, dass du nicht aufgibst und weiterhin dein Ziel verfolgst.

Wenn du Unterstützung benötigst oder einfach nur jemanden zum Reden brauchst, bin ich hier für dich. Du kannst es schaffen! 

Gibt es noch etwas, über das du sprechen",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,2.0
579,580,8,49.0,2023-08-08 13:30:06.761344,Essen für die nächsten Tage bereits vorbereiten,Follow/Neutral,,,,2023-08-08 13:30:17.4066,"Das ist eine hervorragende Strategie! Die Vorbereitung von Mahlzeiten im Voraus kann dir dabei helfen, gesunde Entscheidungen zu treffen, auch wenn du wenig Zeit hast. 

Wie könntest du sicherstellen, dass du diese Strategie konsequent verfolgst",gut/hilfreich,,Follow/Neutral,,,1.0,good/helpful,,3.0,2.333333333333333
584,585,8,51.0,2023-08-08 13:31:44.703824,mehr zu leisten,change,Reason,General Reason,,2023-08-08 13:31:50.790135,"Es ist toll, dass du so motiviert bist, mehr zu erreichen. Kannst du mir sagen, was du bereits versucht hast, um weniger zu prokrastinieren",gut/hilfreich,,change,Reason,General Reason,1.0,good/helpful,,2.0,2.0
585,586,8,50.0,2023-08-08 13:32:04.344891,"Eine mögliche Motivation wäre, dass ich mehr erreichen kann, wenn ich nicht prokrastiniere und somit besser für meine Freundin sorgen kann und für unsere zukünftigen Kinder.",Follow/Neutral,,,Continuing the Paragraph,2023-08-08 13:32:19.851703,"Das klingt, als ob du eine starke Verbindung zwischen deiner Fähigkeit, weniger zu prokrastinieren, und deinem Wunsch, für deine Freundin und zukünftige Familie zu sorgen, siehst. Wie könntest du diese Motivation nutzen, um dich zu ermutigen, wenn du das nächste Mal den Drang verspürst, zu prokrastinieren",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,2.5
589,590,8,52.0,2023-08-08 13:33:38.639488,Am Morgen anfangen und am Abend aufhören.,change,Commitment,,,2023-08-08 13:33:47.570867,"Das klingt nach einer guten Routine. Es ist oft hilfreich, feste Zeiten für bestimmte Tätigkeiten einzuplanen. 

Wie sicher bist du, dass du diese Strategie beibehalten kannst auf einer Skala von 0 (überhaupt nicht sicher) bis 10 (absolut sicher)",gut/hilfreich,Ist auf mein Punkt eingegangen,change,Commitment,,,good/helpful,Has responded to my point,2.0,2.6666666666666665
615,616,8,53.0,2023-08-08 13:45:51.726677,"Beispielsweise wenn ich Kleidung kaufe, passe ich oft nicht in Sachen die mir gut gefallen. Des weiteren bin ich schnell aus der Puste",sustain,Reason,General Reason,Looking Back,2023-08-08 13:46:02.031202,"Du möchtest also in der Lage sein, Kleidung zu tragen, die dir gefällt, und dich fitter fühlen. Gibt es eine Zeit in deinem Leben, in der du dich in deinem Körper wohler gefühlt hast, als du es jetzt tust",gut/hilfreich,Dasselbe wie bei der letzten Antwort. Es geht darauf ein und hakt mit einer weiteren Frage nach,sustain,Reason,General Reason,0.0,good/helpful,The same as the last answer. It responds and follows up with another question,1.0,2.5
634,635,8,55.0,2023-08-08 14:01:18.630871,Langeweile und Überforderung durch Masse. Schlechte Vorbereitung und Kreativlosigkeit,sustain,Reason,General Reason,,2023-08-08 14:01:34.677644,"Es ist toll, dass du dir der Herausforderungen bewusst bist, die du möglicherweise auf deinem Weg zur Veränderung antriffst. Manchmal kann es helfen, kleine, erreichbare Ziele zu setzen, um das Gefühl von Überforderung zu reduzieren. Was wäre der erste kleine Schritt, den du machen könntest, um weniger zu prokrastinieren",gut/hilfreich,Geht auf die vorige Antwort ein und lässt mich weiter denken,sustain,Reason,General Reason,0.0,good/helpful,Responds to the previous answer and lets me think further,1.5,2.0
650,651,8,56.0,2023-08-08 14:20:44.713745,"Wenn ich unter Zeitdruck arbeite, also einen Abgabetermin habe, arbeite ich konzentriert.",Follow/Neutral,,,Affirmation,2023-08-08 14:20:54.154901,"Du bist also in der Lage, unter Zeitdruck fokussiert und effizient zu arbeiten. Das zeigt, dass du über die Fähigkeit verfügst, dich auf deine Arbeit zu konzentrieren, wenn es darauf ankommt.",gut/hilfreich,"Ja, die Antwort stimmt",Follow/Neutral,,,0.0,good/helpful,"Yes, the answer is correct",2.0,3.0
660,661,8,57.0,2023-08-08 14:33:17.487019,"deine Antwort bricht ab nach ""Es könnte hilfreich sein,"" - wie geht sie weiter?",Follow/Neutral,,,,2023-08-08 14:33:28.653736,"Entschuldigung für den abgebrochenen Text. Hier die Fortsetzung: 

Es könnte hilfreich sein, die Aufgaben in kleinere, handhabbare Teile zu zerlegen. So könnten sie weniger überwältigend erscheinen und leichter zu bewältigen sein. Bei der täglichen Yoga-Routine könntest du beispielsweise mit nur 5 Minuten am Tag beginnen und dann schrittweise steigern,",schlecht/unpassend,"1) Die Antwort bricht wieder ab 2) Der Tipp die Aufgaben zur zerlegen ist altbekannt, wenn mir das Wissen ums zerlegen helfen würde, hätte ich keine Probleme mehr. In der Praxis schiebe ich aber fleissig weiter vor mir her.",Follow/Neutral,,,0.0,bad/inappropriate,"1) The answer breaks off again 2) The tip to dissect the tasks is well known, if the knowledge about dissecting would help me, I would have no more problems. In practice, however, I continue to procrastinate.",2.0,1.3333333333333333
670,671,8,58.0,2023-08-08 14:40:35.618649,"Das habe ich bereits probiert, aber trotzdem lasse ich mich einfach schnell ablenken und erachte dann alles andere als wichtiger.",change,Taking Steps,,Affirmation,2023-08-08 14:40:45.209415,"Du hast bereits den ersten Schritt gemacht, indem du versucht hast, klare Zeiträume zu setzen. Dies zeigt, dass du gewillt bist, dein Verhalten zu ändern und du bist dir bewusst, dass Ablenkungen ein Hindernis für dich sind.",schlecht/unpassend,"Wieder eine Wiederholung von dem, was ich gesagt habe.",change,Taking Steps,,0.0,bad/inappropriate,Another repetition of what I said.,1.0,1.5
682,683,8,59.0,2023-08-08 14:55:00.509149,0,Follow/Neutral,,,,2023-08-08 14:55:12.681965,"Das klingt, als hättest du noch Bedenken. Es ist völlig in Ordnung, wenn du noch nicht bereit bist, diesen Schritt zu gehen. Es ist wichtig, dass wir eine Veränderung finden, die für dich machbar und sinnvoll ist. 

Was denkst du, hält dich davon ab, mit der Mülltrennung zu beginnen",schlecht/unpassend,,Follow/Neutral,,,0.0,bad/inappropriate,,2.0,2.5
696,697,8,60.0,2023-08-08 15:02:58.435301,"Als ich Jünger war, und noch mein Idealgewicht hatte",Follow/Neutral,,,Querying Extremes,2023-08-08 15:03:05.951061,"Du hattest also bereits einmal dein Idealgewicht und weißt, wie sich das anfühlt. Wie würde es sich anfühlen, wenn du dein Ziel nicht erreichst",gut/hilfreich,,Follow/Neutral,,,1.0,good/helpful,,2.0,1.5
726,727,8,64.0,2023-08-08 15:13:28.564547,weiß ich nicht,Follow/Neutral,,,Elaboration,2023-08-08 15:13:37.251872,"Das ist in Ordnung. Es ist nicht immer einfach, den ersten Schritt zu sehen. Wie wäre es, wenn du darüber nachdenkst, welche Lebensmittel du gerne isst, die auch gesund sind",gut/hilfreich,passt gut,Follow/Neutral,,,0.0,good/helpful,fits well,2.0,2.0
