Unnamed: 0,utterance_id,turn_id,chat_id,datetime,user_utterance,valence,label,sublabel,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,valence_new,label_new,sublabel_new,Contained technical issue,user_rating_english,user_rating_explanation_english,user_sentiment,bot_sentiment
132,133,7,9.0,2023-08-07 16:28:54.785654,Mir fallen sehr viele Situationen ein. Zum Beispiel schiebe ich unangenehme Dinge bei der Arbeit auf und gerate dann unter Zeitdruck.,sustain,Reason,General Reason,Affirmation,2023-08-07 16:29:03.196054,"Du bist dir sehr bewusst, wann und warum du prokrastinierst. Dieses Bewusstsein ist ein großer Schritt in Richtung Veränderung. Es zeigt, dass du in der Lage bist, deine Muster zu erkennen und zu hinterfragen.",gut/hilfreich,Die Antwort ist motivierend.,sustain,Reason,General Reason,0.0,good/helpful,The answer is motivating.,1.5,2.6666666666666665
133,134,7,12.0,2023-08-07 16:29:02.795275,Handy ausschalten ,Follow/Neutral,,,,2023-08-07 16:29:11.225012,"Das Ausschalten des Handys könnte wirklich eine wirksame Maßnahme sein. Es könnte dir helfen, dich auf deine Arbeit zu konzentrieren, ohne durch eingehende Nachrichten oder Benachrichtigungen abgelenkt zu werden.

Wie wahrscheinlich ist es, dass du in den nächsten Tagen versuchst, diese Strategie umzusetzen",gut/hilfreich,Antworten regen mich zum Nachdenken an,Follow/Neutral,,,0.0,good/helpful,Answers make me think,2.0,2.0
137,138,7,13.0,2023-08-07 16:30:29.930614,"Ich esse verdammt gerne Burger, Bratwurst und so weiter",sustain,Reason,desire,Amplified,2023-08-07 16:30:38.873196,Du bist also ein großer Fan von Burger und Bratwurst. Das scheint eine starke Leidenschaft von dir zu sein. Wie könnte diese Leidenschaft mit deinem Wunsch nach einer gesünderen Ernährung in Einklang gebracht werden,schlecht/unpassend,,sustain,Reason,desire,0.0,bad/inappropriate,,3.0,2.6666666666666665
162,163,7,14.0,2023-08-07 16:40:52.08275,"Ja, aber bisher habe ich noch keine effektive Lösung gefunden. ",sustain,Reason,ability,,2023-08-07 16:41:05.301311,"Das ist okay. Manchmal kann es eine Weile dauern, bis wir herausfinden, was für uns am besten funktioniert. Es könnte hilfreich sein, klein anzufangen und konkrete Ziele zu setzen. 

Zum Beispiel könntest du versuchen, eine Aufgabe, die du normalerweise aufschieben würdest, sofort zu erledigen. Oder du könntest dir eine bestimmte Zeit am Tag festlegen, in der",gut/hilfreich,,sustain,Reason,ability,0.0,good/helpful,,2.0,1.75
177,178,7,15.0,2023-08-07 16:46:34.419852,Hast du genauere Tips für mich?,Follow/Neutral,,,Looking Back,2023-08-07 16:46:43.240278,"Ich verstehe, dass du nach konkreten Ratschlägen suchst. Doch denk bitte zurück an die Zeit, als du es geschafft hast, dich gesund zu ernähren. Was hat damals für dich funktioniert",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,2.0
182,183,7,16.0,2023-08-07 16:50:03.501377,"Ja, das ist korrekt.",Follow/Neutral,,,,2023-08-07 16:50:15.447913,"Es ist gut, dass du dieses Muster erkennst. Das ist ein wichtiger erster Schritt. Hier sind ein paar Fragen, die dir helfen könnten, weiter darüber nachzudenken:
1. Was könntest du tun, um diese Tendenz zur Überanalyse zu durchbrechen und den ersten Schritt zur Aufgabenerledigung zu machen",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,2.5
204,205,7,17.0,2023-08-07 17:12:45.375399,Wie ist die Frage?,Follow/Neutral,,,,2023-08-07 17:12:52.222898,"Entschuldigung für die Unklarheit. Was ich meinte war: Was könnte dich deiner Meinung nach daran hindern, dich gesünder zu ernähren",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,2.0
212,213,7,19.0,2023-08-07 17:15:27.988411,"Ich bleibe in der negativen Spirale gefangen, habe weiterhin ein schlechtes Gewissen und bin weniger produktiv.",change,Reason,General Reason,Querying Extremes,2023-08-07 17:15:35.939039,"Du hast also den Wunsch, aus dieser negativen Spirale auszubrechen und dein schlechtes Gewissen loszuwerden. Wie könnten sich die Dinge verändern, wenn du weniger prokrastinierst",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,1.0,1.0
252,253,7,21.0,2023-08-07 17:34:53.337302,alte Gewohnheiten und Verlockungen,change,Reason,General Reason,,2023-08-07 17:35:03.2965,"Das sind auf jeden Fall häufige Herausforderungen, wenn man versucht, seine Ernährung zu ändern. Gewohnheiten zu ändern ist oft schwierig und Verlockungen sind überall. Was könntest du tun, um diesen Herausforderungen zu begegnen",gut/hilfreich,"passt, aber nicht hilfreich",change,Reason,General Reason,0.0,good/helpful,"fits, but not helpful",2.0,1.6666666666666667
270,271,7,23.0,2023-08-07 17:38:39.466533,"Oft fehlt mir auch die Zeit, etwas Gesundes zu kochen",sustain,Reason,General Reason,Amplified,2023-08-07 17:38:50.426397,"Da wirkt es, als wäre das gesamte Universum gegen deine Bemühungen, gesünder zu essen, und nimmt dir jegliche verfügbare Zeit. Es muss sich anfühlen, als hättest du einen Berg zu erklimmen, ohne die notwendige Ausrüstung. Kannst du mir mehr darüber erzählen, wie du dich in diesen Momenten fühlst",schlecht/unpassend,Ist mir zu Karma-lastig und zu global,sustain,Reason,General Reason,0.0,bad/inappropriate,Too karma-heavy and too global for me,1.0,2.333333333333333
278,279,7,24.0,2023-08-07 17:39:55.959085,Danke motivierend.,Follow/Neutral,,,Digging Deep,2023-08-07 17:40:01.821891,"Wie könntest du dich selbst motivieren, um weniger zu prokrastinieren",gut/hilfreich,Anregung zum nachdenken.,Follow/Neutral,,,0.0,good/helpful,Food for thought.,2.0,1.0
280,281,7,25.0,2023-08-07 17:40:30.52202,Spaß an der Tätigkeit und positive Bewertung des Ergebnisses,change,Reason,General Reason,,2023-08-07 17:40:38.539874,"Das klingt nach zwei sehr wichtigen Faktoren. Wie könntest du es schaffen, mehr Spaß an deiner Arbeit zu haben und die Ergebnisse positiver zu bewerten",gut/hilfreich,Konkretisierung auf die Arbeitssituation ist sinnvoll.,change,Reason,General Reason,0.0,good/helpful,Concretization to the work situation is useful.,3.0,3.0
283,284,7,22.0,2023-08-07 17:40:39.417692,weiß ich nicht,Follow/Neutral,,,,2023-08-07 17:40:54.48317,"Das ist völlig in Ordnung, Veränderungen erfordern Zeit und Geduld. Hier sind ein paar Vorschläge:

1. Setze feste Zeiten fest, zu denen du das Handy beiseite legst. Es kann hilfreich sein, diese Zeiten mit produktiver Arbeit oder Entspannung zu verbinden.

2. Versuche, visualisierte Ziele zu verwenden. Du könntest ein Bild von deinem Ziel auf dein",gut/hilfreich,"die Ideen sind gut, aber die Vorschläge komisch formuliert. der letzte ist unvollständig",Follow/Neutral,,,0.0,good/helpful,"the ideas are good, but the proposals are strangely formulated. the last one is incomplete",2.0,2.4285714285714284
292,293,7,26.0,2023-08-07 17:42:19.553957,Indem ich gesunde Rezepte bekomme,change,Reason,General Reason,Querying Extremes,2023-08-07 17:42:27.323925,"Du stellst dir vor, dass dir ein Ernährungsplan mit gesunden Rezepten dabei helfen könnte, dich gesünder zu ernähren. Was wäre das Beste, das dir passieren könnte, wenn du diesen Ernährungsplan bekommst und dich gesünder ernährst",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,2.0,2.5
311,312,7,27.0,2023-08-07 17:47:51.306786,Das ist richtig nur die alternativen fehlen denn selbst in zero sugar produckten ist Zucker drin bzw. andere Süßungsmittel,sustain,Taking Steps,,,2023-08-07 17:48:08.165257,"Das ist absolut richtig. Zuckerfreie Produkte enthalten oft andere Süßstoffe, die nicht unbedingt gesünder sind. Hier sind ein paar Alternativen:

1. Frisches Obst und Gemüse: Diese sind eine natürliche Quelle für Süße und enthalten viele wichtige Nährstoffe. Du könntest zum Beispiel dein Frühstück mit Beeren oder Bananenscheiben süßen, anstatt Zucker oder Honig zu verwenden.",gut/hilfreich,Volkommen richtiger tipp,sustain,Taking Steps,,,good/helpful,Absolutely correct tip,1.0,2.4
327,328,7,28.0,2023-08-08 09:55:15.593527,"Ja, von Zeit zu Zeit. Immer wenn ich sehr motiviert war",Follow/Neutral,,,Elaboration,2023-08-08 09:55:21.683678,"Was hat dir in diesen Zeiten geholfen, motiviert zu bleiben und weniger zu prokrastinieren",gut/hilfreich,Geht tiefer auf vorherigen Text ein,Follow/Neutral,,,0.0,good/helpful,Goes deeper into the previous text,2.0,3.0
349,350,7,31.0,2023-08-08 10:18:22.306793,Zum Beispiel gewicht zu verlieren und mich generell beim essen auch besser fühlen da es gesünder ist als vorher,change,Reason,General Reason,Continuing the Paragraph,2023-08-08 10:18:31.238861,"Die Aussicht, Gewicht zu verlieren und dich durch die gesündere Ernährung besser zu fühlen, könnten also starke Motivatoren für dich sein. Welche Herausforderungen könntest du auf diesem Weg erwarten und wie könntest du damit umgehen",gut/hilfreich,"Er fragt mich wie ich es mir konkret vorstelle und was für mich persönlich Hindernisse sein könnten, das ist gut",change,Reason,General Reason,0.0,good/helpful,"He asks me how I envision it in concrete terms and what the obstacles might be for me personally, which is good",2.0,2.0
365,366,7,32.0,2023-08-08 10:38:13.355919,"Ja, gerne weniger. Da ich noch in einem Dorf mit schlechter Anbindung für die Bahn wohne, ist es nicht möglich. Aber ich ziehe in die Hauptstadt und da werde ich das Auto kaum noch benutzen.",sustain,Reason,desire,,2023-08-08 10:38:20.631309,"Das klingt nach einem tollen ersten Schritt! Du ziehst in eine Umgebung, in der du weniger auf das Auto angewiesen bist. Das wird dir sicherlich dabei helfen, dein Ziel zu erreichen. 

Wie könntest du in der Stadt dein Ziel, weniger Auto zu fahren, noch weiter unterstützen",gut/hilfreich,,sustain,Reason,desire,0.0,good/helpful,,1.0,2.75
405,406,7,36.0,2023-08-08 12:03:32.464209,Gesundheitsprobleme,change,Reason,General Reason,Querying Extremes,2023-08-08 12:03:42.213095,"Gesundheitsprobleme, das ist sicherlich ein ernstzunehmender Gedanke. Andererseits, was wäre das Beste, was passieren könnte, wenn du dich gesünder ernähren würdest",gut/hilfreich,logisch,change,Reason,General Reason,0.0,good/helpful,logical,2.0,2.0
438,439,7,40.0,2023-08-08 12:12:04.878336,Ich weiß nicht,Follow/Neutral,,,,2023-08-08 12:12:18.21355,"Das ist in Ordnung, manchmal ist es nicht einfach, die Gründe für unsere Gefühle zu identifizieren. Es ist schon ein guter Anfang, dass du dir bewusst bist, dass du weniger prokrastinieren möchtest. Lass uns versuchen, ein bisschen tiefer zu graben. 

Was könnten die Vorteile sein, wenn du weniger prokrastinieren würdest",gut/hilfreich,Chatbot hat die Nicht-Antwort erkannt,Follow/Neutral,,,1.0,good/helpful,Chatbot has recognized the non-answer,2.0,1.75
439,440,7,38.0,2023-08-08 12:12:21.224602,"es sind soziale Events, in denen der Fokus auf geselligkeit liegt.",Follow/Neutral,,,Continuing the Paragraph,2023-08-08 12:12:31.037352,"Du scheinst also den sozialen Aspekt dieser Events zu genießen. Was wäre, wenn du Wege findest, um diese Events weiterhin zu genießen, aber gleichzeitig gesündere Entscheidungen triffst",gut/hilfreich,nun ja das wäre der logische schluß,Follow/Neutral,,,0.0,good/helpful,"well, that would be the logical conclusion",2.0,2.0
440,441,7,39.0,2023-08-08 12:12:51.721938,"Eines, das einen Nutzen für mich stiftet, wie zum Beispiel mehr Geld verdienen oder mehr Anerkennung",Follow/Neutral,,,Continuing the Paragraph,2023-08-08 12:12:59.608772,"Du verbindest also gute Ergebnisse mit Nutzenstiftung, wie zum Beispiel mehr Geld verdienen oder mehr Anerkennung. Was könnte dich dazu bringen, diesen Nutzen stärker zu priorisieren",schlecht/unpassend,Hilft an dem Punkt nicht so weiter ,Follow/Neutral,,,0.0,bad/inappropriate,Doesn't help much at this point,2.0,2.0
443,444,7,37.0,2023-08-08 12:14:23.526624,Vervollständige bitte deinen letzten Satz,Follow/Neutral,,,,2023-08-08 12:14:39.350506,"Entschuldigung für die Unterbrechung. Ich meinte zu sagen, dass du vielleicht damit beginnen könntest, für kurze Strecken auf das Auto zu verzichten oder an bestimmten Tagen in der Woche auf öffentliche Verkehrsmittel umzusteigen. Jeder kleine Schritt zählt und kann zu einer größeren Veränderung beitragen. Denkst du, das wäre ein guter Anfang für dich",gut/hilfreich,"Es fehlt zwar ein Fragezeichen am Ende, aber das ist okay",Follow/Neutral,,,0.0,good/helpful,"There's a question mark missing at the end, but that's okay",2.0,2.5
468,469,7,41.0,2023-08-08 12:25:30.726293,Schlechte Ernährung wirkt sich negativ auf mein Wohlbefinden und meinen Körper aus.,change,Reason,General Reason,Elaboration,2023-08-08 12:25:40.536913,"Es scheint, als hättest du bereits konkrete Erfahrungen gemacht, wie sich eine ungesunde Ernährung auf dein Wohlbefinden auswirkt. Kannst du ein konkretes Beispiel nennen, wann du das zuletzt gespürt hast",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,3.0,1.5
503,504,7,42.0,2023-08-08 12:46:50.171,Kannst Du mir die Pomodoro-Technik genauer erklären?,Follow/Neutral,,,,2023-08-08 12:47:05.234674,"Natürlich, gerne. Die Pomodoro-Technik ist eine Methode des Zeitmanagements, die von Francesco Cirillo entwickelt wurde. Hier sind die Grundschritte:

1. Wähle eine Aufgabe aus, die du erledigen möchtest.
2. Setze einen Timer auf 25 Minuten – das ist ein ""Pomodoro"".
3. Arbeite an deiner Aufgabe, bis der Timer klingelt.
4. Mach eine kurze",schlecht/unpassend,"Die Antwort ist eigentlich gut und passend, bricht aber leider mitten im vierten Schritt ab.",Follow/Neutral,,,0.0,bad/inappropriate,"The answer is actually good and appropriate, but unfortunately breaks off in the middle of the fourth step.",2.0,2.0
505,506,7,45.0,2023-08-08 12:47:15.278451,nein,Follow/Neutral,,,,2023-08-08 12:47:28.135183,"Kein Problem, das ist genau der Grund, warum wir hier sind! Eine Möglichkeit könnte sein, deine Aufgaben in kleinere, handhabbare Teile zu zerlegen. So kann eine große, einschüchternde Aufgabe in viele kleinere, überschaubare Aufgaben verwandelt werden. Du könntest dir auch Belohnungen für das Erreichen kleiner Meilensteine setzen. 
Oder vielleicht könntest du versuchen, eine",schlecht/unpassend,es fehlt ein Teil,Follow/Neutral,,,0.0,bad/inappropriate,a part is missing,2.0,2.2
507,508,7,44.0,2023-08-08 12:47:30.573843,Das klingt gut,Follow/Neutral,,,,2023-08-08 12:47:46.383597,"Das freut mich zu hören! Du kannst ja mal versuchen, diese Vorschläge umzusetzen und zu schauen, ob sie dir helfen. 

Es ist auch wichtig, sich daran zu erinnern, dass Verhaltensänderungen Zeit brauchen und es vollkommen normal ist, wenn man nicht sofort perfekt ist. Sei also nicht zu hart zu dir selbst, wenn es mal nicht so gut läuft.

Kannst du dir vorstellen, diese",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,1.5
575,576,7,49.0,2023-08-08 13:29:02.776862,Evtl. mir Rezepte besorgen und mich informieren was es noch an gesunden Lebensmitteln gibt,Follow/Neutral,,,,2023-08-08 13:29:10.942218,"Das klingt nach einer ausgezeichneten Idee. Neue Rezepte zu suchen und dich über gesunde Lebensmittel zu informieren, könnte dir dabei helfen, deine Ernährung noch vielfältiger und gesünder zu gestalten. 

Wie könntest du diese Idee in deinen Alltag integrieren",schlecht/unpassend,Es wurde nur nochmal alles wiederholt,Follow/Neutral,,,1.0,bad/inappropriate,Everything was just repeated again,2.0,2.0
578,579,7,50.0,2023-08-08 13:29:48.743534,"Ich hatte als Motivation, meiner Freundin nicht zu schaden durch den Rauch und allgemein länger zu leben um für sie da zu sein.",Follow/Neutral,,,Looking Back,2023-08-08 13:29:55.664938,"Es scheint, dass deine Motivation, länger für deine Freundin da zu sein, eine starke Triebkraft für dich war. Könntest du eine ähnliche Motivation finden, um weniger zu prokrastinieren",gut/hilfreich,"Versucht meinen Erfolg, mit dem Rauchen aufzuhören, auf die neue Situation zu übertragen",Follow/Neutral,,,0.0,good/helpful,Try to transfer my success in quitting smoking to the new situation,1.0,2.0
581,582,7,51.0,2023-08-08 13:30:35.322924,Mein Leben würde sich verbessern,change,Reason,General Reason,,2023-08-08 13:30:42.877336,"Das klingt nach einem sehr lohnenden Ziel. Die Verbesserung deines Lebens wäre ein großer Gewinn. Kannst du mir ein bisschen mehr darüber erzählen, wie du dir diese Verbesserung vorstellst",gut/hilfreich,,change,Reason,General Reason,1.0,good/helpful,,2.0,2.333333333333333
586,587,7,52.0,2023-08-08 13:32:46.194986,Einfach machen,Follow/Neutral,,,,2023-08-08 13:32:52.597063,"""Einfach machen"" klingt nach einer starken und direkten Herangehensweise. Gibt es spezielle Strategien oder Methoden, die du dabei anwenden möchtest oder die du bereits ausprobiert hast",schlecht/unpassend,,Follow/Neutral,,,,bad/inappropriate,,2.0,2.0
612,613,7,53.0,2023-08-08 13:44:10.331932,Dass ich abnehme und mich allgemein fitter und wohler in meinem Körper fühle,change,Reason,General Reason,Elaboration,2023-08-08 13:44:18.699943,"Du scheinst dir die positiven Auswirkungen einer gesünderen Ernährung gut vorstellen zu können. Gibt es bestimmte Situationen, in denen du dir besonders wünschst, dich fitter und wohler in deinem Körper zu fühlen",gut/hilfreich,Es geht auf meine Antwort ein und hakt nach,change,Reason,General Reason,0.0,good/helpful,It responds to my answer and follows up,3.0,3.0
633,634,7,55.0,2023-08-08 13:59:51.469313,"Ich könnte meine Zeit effektiver nutzen und mehr erreichen, weniger Sorgen haben und mich besser vorbereitet fühlen",change,Reason,ability,,2023-08-08 14:00:06.330976,"Das hört sich sehr motivierend an! Du hast ganz klar erkannt, was die Vorteile einer Veränderung wären. 

Aber niemand ist perfekt und Veränderung ist ein Prozess, der Zeit braucht. Was sind einige der Herausforderungen, die du siehst, wenn du versuchst, weniger zu prokrastinieren",gut/hilfreich,Er geht nun mehr auf die positiven Aspekte ein und lässt mich denken und nimmt es mir nicht in Gänze ab,change,Reason,ability,0.0,good/helpful,He now focuses more on the positive aspects and lets me think and doesn't take it all away from me,3.0,2.5
649,650,7,56.0,2023-08-08 14:19:07.934593,"In dieser Zeit ""zwinge"" ich mich, alle anderen Gedanken und Ablenkungen auszublenden und nur meine Arbeit zu erledigen. Ich lege mir dafür immer Zeiträume fest, z. B. eine halbe Stunde oder eine bestimmte Aufgabe. Allerdings lasse ich mich trotzdem manchmal ablenken, z. B. durch das Handy.",change,Taking Steps,,Reviewing Past Successes,2023-08-08 14:19:23.124974,"Du hast also bereits eine Strategie entwickelt, um dich auf deine Arbeit zu konzentrieren, indem du dir bestimmte Zeiträume festlegst und dich auf eine bestimmte Aufgabe konzentrierst. Welche andere Situationen fallen dir ein, in denen du erfolgreich darin warst, Ablenkungen zu vermeiden und dich auf deine Arbeit zu konzentrieren",gut/hilfreich,"Es stimmt, ich habe eine Strategie entwickelt. Und der Anstoß, mir weitere Gedanken zu machen, ist gut.",change,Taking Steps,,0.0,good/helpful,"It's true, I have developed a strategy. And the impetus to think about it further is good.",1.3333333333333333,1.5
657,658,7,57.0,2023-08-08 14:31:19.324729,"Ich habe große Schwierigkeiten mit drei Dingen: Aktivation. Mir schwirrt ständig der Gedanke durch den Kopf, dass ich was besseres zu tun habe als 10 Minuten Yoga (was nicht stimmt) und ich sehe es auch oft als eine Anstrengung, die ich unternehmen muss, dabei fühlen sich die Übungen sehr gut an, wenn ich sie ausführe und ist es eher ein ankommen im Körper. Bei den Postkarten ist es so, dass ich zum Aufbau des Shops auch viele Langweilige Aufgaben erledigen muss und meine Toleranz gegen Langeweile sehr niedrig ist. Zudem fühle ich mich von der Größe der Aufgabe überfordert.",change,Reason,General Reason,,2023-08-08 14:31:29.743141,"Das sind sehr ehrliche und aufschlussreiche Einblicke. Vielen Dank, dass du sie mit mir geteilt hast. 

Es scheint, als ob du auf der einen Seite eine starke Motivation hast, diese Änderungen vorzunehmen, aber auf der anderen Seite fühlst du dich durch das Gefühl der Überforderung und die Abneigung gegen Langeweile zurückgehalten. 

Es könnte hilfreich sein,",schlecht/unpassend,"Die Antwort bricht ab nach ""Es könnte hilfreich sein,"" - Wie frustrierend ist das denn?",change,Reason,General Reason,0.0,bad/inappropriate,"The answer breaks off after ""It could be helpful"" - how frustrating is that?",2.25,2.75
667,668,7,58.0,2023-08-08 14:39:12.507578,"Mir vielleicht klare Zeiträume setzen, in denen ich mich auf eine Aufgabe konzentriere, da ich besonders Probleme mit Ablenkungen habe.",Follow/Neutral,,,Elaboration,2023-08-08 14:39:23.130525,"Es scheint, dass du denkst, dass das Setzen klarer Zeiträume für die Konzentration auf eine Aufgabe ein möglicher Weg sein könnte, um weniger zu prokrastinieren. Wie wäre es, wenn du diesen Ansatz ausprobierst",schlecht/unpassend,Wieder nur eine Wiederholung des von mir bereits Gesagtem.,Follow/Neutral,,,0.0,bad/inappropriate,"Again, just a repetition of what I have already said.",1.0,2.0
681,682,7,59.0,2023-08-08 14:53:51.61187,Mülltrennung,Follow/Neutral,,,,2023-08-08 14:54:05.097695,"Das ist ein großartiger erster Schritt! Mülltrennung kann einen erheblichen Unterschied machen, wenn es um Nachhaltigkeit geht. Und es ist eine Veränderung, die relativ einfach umzusetzen ist. 

Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie zuversichtlich bist du, dass du die Mülltrennung umsetzen könntest",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,2.0
694,695,7,60.0,2023-08-08 15:02:11.835773,"Ich denke ich werde abgenommen haben, und werde mich in meinem Körper wohler fühlen",change,Reason,General Reason,Looking Back,2023-08-08 15:02:20.297967,"Du fühlst dich wohler in deinem Körper. Das klingt nach einem lohnenswerten Ziel. Denk mal zurück, gab es schon einmal eine Zeit in deinem Leben, in der du dich in deinem Körper wohlgefühlt hast",gut/hilfreich,,change,Reason,General Reason,1.0,good/helpful,,1.0,2.6666666666666665
