Unnamed: 0,utterance_id,turn_id,chat_id,datetime,user_utterance,valence,label,sublabel,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,valence_new,label_new,sublabel_new,Contained technical issue,user_rating_english,user_rating_explanation_english,user_sentiment,bot_sentiment
149,150,11,12.0,2023-08-07 16:35:05.689907,nein,Follow/Neutral,,,Next Steps,2023-08-07 16:35:07.73174,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,berrechtigte frage,Follow/Neutral,,,0.0,good/helpful,Correct question,2.0,3.0
153,154,11,9.0,2023-08-07 16:36:35.786897,Eine Zusammenfassung wäre hilfreich.,Follow/Neutral,,,Next Steps,2023-08-07 16:36:37.777404,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,3.0
154,155,11,13.0,2023-08-07 16:37:00.186817,Hmm ja das könnte klappen. Das Verlassen der Komfortzone ermöglicht Veränderungen,change,Reason,General Reason,Next Steps,2023-08-07 16:37:01.869658,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Ich bleibe auf meinem anvisierten Weg und ernähre mich eher vegetarisch oder greife auf Fisch statt Fleisch zurück,change,Reason,General Reason,0.0,good/helpful,I stay on my chosen path and tend to eat a vegetarian diet or fish instead of meat,2.0,3.0
178,179,11,14.0,2023-08-07 16:47:14.881242,"Nein, das trifft es gut",Follow/Neutral,,,Next Steps,2023-08-07 16:47:16.698227,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,1.0,3.0
188,189,11,15.0,2023-08-07 16:54:44.368104,"nein, das fasst es ganz gut zusammen",Follow/Neutral,,,Next Steps,2023-08-07 16:54:46.535206,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,3.0
189,190,11,16.0,2023-08-07 16:55:01.768714,"Nein, die Zusammenfassung trifft es ganz gut.",Follow/Neutral,,,Next Steps,2023-08-07 16:55:03.65782,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,Die Antwort ist nicht hilfreich,Follow/Neutral,,,0.0,bad/inappropriate,The answer is not helpful,2.0,3.0
214,215,11,17.0,2023-08-07 17:16:21.265017,"Ja, das klingt gut",Follow/Neutral,,,Next Steps,2023-08-07 17:16:23.038115,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,3.0
222,223,11,19.0,2023-08-07 17:19:45.063143,"Nein, das war alles",Follow/Neutral,,,Next Steps,2023-08-07 17:19:47.118586,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,"Dadurch wird mir klar, was ich als nächstes tun will",Follow/Neutral,,,0.0,good/helpful,This makes me realize what I want to do next,1.0,3.0
279,280,11,21.0,2023-08-07 17:40:19.823077,das ist alles,Follow/Neutral,,,Next Steps,2023-08-07 17:40:21.552727,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,das wird langsam nervig,Follow/Neutral,,,0.0,bad/inappropriate,this is getting annoying,2.0,3.0
294,295,11,23.0,2023-08-07 17:43:12.323669,"Nein, die Zusammenfassung ist sehr hilfreich und sinnvoll",Follow/Neutral,,,Next Steps,2023-08-07 17:43:14.32598,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,"Eigentlich habe ich den Chatbot nach dem nächsten Schritt gefragt, nicht umgekehrt",Follow/Neutral,,,0.0,bad/inappropriate,"I actually asked the chatbot for the next step, not the other way around",3.0,3.0
306,307,11,25.0,2023-08-07 17:45:36.909876,"Nein, das stimmt so",Follow/Neutral,,,Next Steps,2023-08-07 17:45:38.815939,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Abschluss mit konkreter Handlung wird erfragt um Umsetzung zu erleichtern. ,Follow/Neutral,,,0.0,good/helpful,Conclusion with concrete action is requested to facilitate implementation.,1.0,3.0
307,308,11,26.0,2023-08-07 17:46:27.513268,"Nein, ist korrekt",Follow/Neutral,,,Next Steps,2023-08-07 17:46:29.252207,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,3.0
309,310,11,24.0,2023-08-07 17:46:54.992487,Danke das du mich an die erfolgreichen kleinen schritte erinnert hast. Werde ich versuchen.,change,Commitment,,Next Steps,2023-08-07 17:46:57.146936,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,change,Commitment,,0.0,good/helpful,,3.0,3.0
315,316,11,22.0,2023-08-07 17:50:40.268233,nein,Follow/Neutral,,,Next Steps,2023-08-07 17:50:42.095643,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,ist gut um direkt ein  Handlungsziel zu formulieren,Follow/Neutral,,,0.0,good/helpful,is good for directly formulating an action goal,2.0,3.0
319,320,11,27.0,2023-08-07 17:53:58.858129,Nein das klingt sehr gut dankeschön,Follow/Neutral,,,Next Steps,2023-08-07 17:54:00.71446,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,netter umgang,Follow/Neutral,,,,good/helpful,nice handling,3.0,3.0
331,332,11,28.0,2023-08-08 10:00:27.758102,Mich aktiv an das Suchen neuer Aufgaben zu erinnern,Follow/Neutral,,,Next Steps,2023-08-08 10:00:29.705356,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Aufforderung zur konkreten Handlung,Follow/Neutral,,,0.0,good/helpful,Request for concrete action,2.0,3.0
357,358,11,31.0,2023-08-08 10:30:38.607452,"Sachen um diese Verpflichtungen einzuahlten habe ich bereit erwähnt, ich woltle zb Aufkleber anbringen. Mein Plan, eine Ausgabenliste und mein Mentales Training ist noch wichtig was ich zuvor erwähnt habe.",change,Taking Steps,,Next Steps,2023-08-08 10:30:40.509149,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,"Ich weiß leider nicht nicht ob er mich wirklich verstanden hat, da er nicht wirklich auf das einging was ich geschrieben habe.",change,Taking Steps,,0.0,bad/inappropriate,"Unfortunately, I don't know if he really understood me, because he didn't really respond to what I wrote.",2.0,3.0
369,370,11,32.0,2023-08-08 10:42:52.04745,"Nein, alles super.",Follow/Neutral,,,Next Steps,2023-08-08 10:42:53.752901,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,3.0
419,420,11,36.0,2023-08-08 12:07:28.113739,keine Ahnung,Follow/Neutral,,,Next Steps,2023-08-08 12:07:30.127102,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,"logisch, aber nicht hilfreich",Follow/Neutral,,,0.0,good/helpful,"logical, but not helpful",2.0,3.0
453,454,11,38.0,2023-08-08 12:17:48.179374,"nein, das hilft erstmal als ansatzpunkt. ich müsste mal nach rezepten und gerichten gucken die mir gefallen.",change,Reason,General Reason,Next Steps,2023-08-08 12:17:50.165033,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,es gehtweiter,change,Reason,General Reason,0.0,good/helpful,it goes on,1.5,3.0
455,456,11,40.0,2023-08-08 12:18:35.681834,Nö,Follow/Neutral,,,Next Steps,2023-08-08 12:18:37.529542,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,1.0,good/helpful,,2.0,3.0
457,458,11,39.0,2023-08-08 12:19:26.19165,Leider nein. Genau hier benötige ich Hilfe ,Follow/Neutral,,,Next Steps,2023-08-08 12:19:28.26318,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,1.5,3.0
459,460,11,37.0,2023-08-08 12:19:50.28058,"Ich denke nicht, nein",sustain,Reason,ability,Next Steps,2023-08-08 12:19:52.045549,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,sustain,Reason,ability,0.0,good/helpful,,2.0,3.0
472,473,11,41.0,2023-08-08 12:31:11.666282,Nein hast du nicht.,Follow/Neutral,,,Next Steps,2023-08-08 12:31:13.764306,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,1.0,3.0
527,528,11,44.0,2023-08-08 12:53:44.774981,nein,Follow/Neutral,,,Next Steps,2023-08-08 12:53:47.075526,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,3.0
528,529,11,42.0,2023-08-08 12:53:50.580307,"Nein, deine Zusammenfassung ist korrekt.",Follow/Neutral,,,Next Steps,2023-08-08 12:53:52.65931,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Als Erinnerung an meinen Vorsatz ist diese Frage geeignet.,Follow/Neutral,,,0.0,good/helpful,This question is a good reminder of my intention.,2.0,3.0
530,531,11,45.0,2023-08-08 12:54:07.782242,alles stimmt so,Follow/Neutral,,,Next Steps,2023-08-08 12:54:09.787067,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,3.0
595,596,11,51.0,2023-08-08 13:36:07.7995,"Nein, das war alles",Follow/Neutral,,,Next Steps,2023-08-08 13:36:09.563162,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,1.0,good/helpful,,1.0,3.0
596,597,11,50.0,2023-08-08 13:36:08.698092,Nein du hast nichts vergessen,Follow/Neutral,,,Next Steps,2023-08-08 13:36:10.683417,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,3.0
598,599,11,49.0,2023-08-08 13:36:40.99806,"nein, du hast nichts vergessen",Follow/Neutral,,,Next Steps,2023-08-08 13:36:42.94563,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,1.0,good/helpful,,1.0,3.0
605,606,11,52.0,2023-08-08 13:39:00.897287,Nein,Follow/Neutral,,,Next Steps,2023-08-08 13:39:02.741718,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,"Einen Plan erstellen, welche Routinen ich zu welchen Uhrzeiten angehen, werde, mich für das bewältigen der Aufgaben belohnen um die Gewöhnung zu erleichten.",Follow/Neutral,,,,good/helpful,"Make a plan of what routines I will do at what times, reward myself for completing the tasks to make it easier to get used to.",2.0,3.0
620,621,11,53.0,2023-08-08 13:50:56.261263,Ja. Du hast vergessen warum ich mich nicht gut ernähre ,Follow/Neutral,,,Next Steps,2023-08-08 13:50:58.467627,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Sinnvolle Nachricht um das Gespräch von der Metaebene zu holen und zurück zum Thema zu kommen,Follow/Neutral,,,0.0,good/helpful,Useful message to get the conversation off the meta-level and back on topic,1.0,3.0
637,638,11,55.0,2023-08-08 14:05:24.764225,Ich glaube nicht. Deine Tipps?,Follow/Neutral,,,Next Steps,2023-08-08 14:05:26.67031,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Akut keine Tipps bekommen,Follow/Neutral,,,0.0,good/helpful,Acute no tips received,2.0,3.0
654,655,11,56.0,2023-08-08 14:25:00.431161,Nein,Follow/Neutral,,,Next Steps,2023-08-08 14:25:02.472345,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Ich muss über einen konkreten Schritt nachdenken,Follow/Neutral,,,0.0,good/helpful,I need to think about a concrete step,2.0,3.0
668,669,11,57.0,2023-08-08 14:39:41.212055,du hast diesen satz nicht zuende gebracht: aber du fühlst dich von,Follow/Neutral,,,Next Steps,2023-08-08 14:39:44.426931,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,,Follow/Neutral,,,0.0,bad/inappropriate,,1.0,3.0
673,674,11,58.0,2023-08-08 14:43:40.466349,"Nein, das stimmt so.",Follow/Neutral,,,Next Steps,2023-08-08 14:43:42.323784,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,"Die Antwort ist gut, weil ich dazu bewegt werde, über konkrete nächste Schritte nachzudenken, um das Verhalten anzupassen.",Follow/Neutral,,,0.0,good/helpful,The answer is good because I am moved to think about concrete next steps to adjust behavior.,1.0,3.0
686,687,11,59.0,2023-08-08 14:58:39.40305,Ja genau,Follow/Neutral,,,Next Steps,2023-08-08 14:58:41.722929,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,3.0
708,709,11,60.0,2023-08-08 15:07:35.486359,Nein,Follow/Neutral,,,Next Steps,2023-08-08 15:07:37.347088,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,1.0,good/helpful,,2.0,3.0
731,732,11,64.0,2023-08-08 15:16:16.475492,nein,Follow/Neutral,,,Next Steps,2023-08-08 15:16:18.267707,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,3.0
737,738,11,62.0,2023-08-08 15:19:17.014933,"Nein, die Einschätzung ist korrekt.",Follow/Neutral,,,Next Steps,2023-08-08 15:19:19.157295,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Gut nachgehakt,Follow/Neutral,,,0.0,good/helpful,Good follow-up,1.0,3.0
738,739,11,63.0,2023-08-08 15:20:00.018385,Ich warte immernoch auf Tipps. Bisher wurden alle Antworten mittendrin abgebrochen.,Follow/Neutral,,,Next Steps,2023-08-08 15:20:01.7655,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,chatbor geht nicht auf mich ein und hat mich offensichtlich nicht verstanden,Follow/Neutral,,,0.0,bad/inappropriate,chatbor does not respond to me and has obviously not understood me,2.0,3.0
745,746,11,61.0,2023-08-08 15:41:10.978305,Ich würde meinen CO2 Fußabdruck reduzieren.,change,Reason,General Reason,Next Steps,2023-08-08 15:41:13.33033,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Einen genauen Schritt zu fordern ist in diesem Kontext eine gute Idee.,change,Reason,General Reason,0.0,good/helpful,Demanding a precise step is a good idea in this context.,2.0,3.0
763,764,11,65.0,2023-08-08 16:46:44.152232,"Nein, das war alles.",Follow/Neutral,,,Next Steps,2023-08-08 16:46:46.19716,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Es macht Sinn dass ich mein Vorhaben einmal zusammen fasse.,Follow/Neutral,,,0.0,good/helpful,It makes sense for me to summarize my plan.,1.0,3.0
788,789,11,66.0,2023-08-08 16:57:01.842115,Nein,Follow/Neutral,,,Next Steps,2023-08-08 16:57:04.180343,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,"Mit einem praktischen nächsten Schritt aus dem Gespräch zu gehen, scheint sinnvoll",Follow/Neutral,,,0.0,good/helpful,Leaving the conversation with a practical next step seems sensible,2.0,3.0
807,808,11,67.0,2023-08-08 17:01:38.781334,"Nein, es wurde alles super zusammengefasst.",Follow/Neutral,,,Next Steps,2023-08-08 17:01:41.900406,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Die Antwort war wieder super und regt das erste Überlegen für eine Strategie an.,Follow/Neutral,,,0.0,good/helpful,The answer was great again and stimulates initial thinking about a strategy.,1.0,3.0
829,830,11,69.0,2023-08-08 17:06:43.638014,Nein,Follow/Neutral,,,Next Steps,2023-08-08 17:06:45.555726,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,Ich habe mir eine Antwort/hilfe  vom Bot erhofft...nichts kam,Follow/Neutral,,,0.0,bad/inappropriate,I was hoping for an answer/help from the bot...nothing came,2.0,3.0
830,831,11,70.0,2023-08-08 17:06:47.069718,Du hast meine Frage nicht beantwortet,Follow/Neutral,,,Next Steps,2023-08-08 17:06:48.962733,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,,Follow/Neutral,,,0.0,bad/inappropriate,,2.0,3.0
856,857,11,73.0,2023-08-08 17:12:29.316192,Ich denke ich bin zuversichtlich das zu schaffen,change,Reason,ability,Next Steps,2023-08-08 17:12:31.762239,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Nochmal vertiefend und wiederholend was man als nächstes tun wird,change,Reason,ability,0.0,good/helpful,Deepening and repeating what you will do next,3.0,3.0
858,859,11,71.0,2023-08-08 17:13:46.517309,"Danke, das sind gute Tipps",Follow/Neutral,,,Next Steps,2023-08-08 17:13:48.533819,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,"Nicht wirklich hilfreich, aber mach zumindest Sinn in dem Kontext.",Follow/Neutral,,,0.0,good/helpful,"Not really helpful, but at least it makes sense in this context.",3.0,3.0
859,860,11,72.0,2023-08-08 17:14:18.310929,Nein das fasst es gut zusammen.,Follow/Neutral,,,Next Steps,2023-08-08 17:14:20.67928,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,Bringt einem nicht viel weil man keinen neuen Input bekommt ,Follow/Neutral,,,0.0,bad/inappropriate,Not much use because you don't get any new input,1.0,3.0
871,872,11,74.0,2023-08-08 17:23:40.434877,"Nein, das war perfekt. Hast du noch mehr Anregungen oder Tipps für mich?",Follow/Neutral,,,Next Steps,2023-08-08 17:23:42.928827,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,3.0
872,873,11,75.0,2023-08-08 17:24:39.935116,"Vielleicht, wenn es eine einfache Möglichkeit gebe solche To-Do Listen zu erstellen, meist habe ich diese Listen in Form eines Blattes erstellt, auf dem ich die einzelnen Aufgaben handschriftlich erfasst habe. Wenn es eine App geben würde, würde mir es wahrscheinlich leichter fallen solche To-Do Listen zu erstelle.",Follow/Neutral,,,Next Steps,2023-08-08 17:24:41.746966,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,"Es ist eine sinnvolle, auf meine vorherige Eingabe bezogene, Antwort.",Follow/Neutral,,,0.0,good/helpful,It is a sensible response to my previous submission.,2.5,3.0
914,927,11,80.0,2023-08-09 09:19:26.402391,Klingt gut für mich,Follow/Neutral,,,Next Steps,2023-08-09 09:19:28.408801,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,3.0
946,959,11,83.0,2023-08-09 09:28:50.574467,nein,Follow/Neutral,,,Next Steps,2023-08-09 09:28:52.427317,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,macht es konkret,Follow/Neutral,,,0.0,good/helpful,makes it concrete,2.0,3.0
957,970,11,81.0,2023-08-09 09:32:07.86757,Du hast keinen konkreten Tipp gegeben.,Follow/Neutral,,,Next Steps,2023-08-09 09:32:09.863245,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Kommentare nicht fertig.,Follow/Neutral,,,0.0,good/helpful,Comments not finished.,1.0,3.0
966,979,11,84.0,2023-08-09 09:36:56.451821,Nein,Follow/Neutral,,,Next Steps,2023-08-09 09:36:58.453318,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,Ich würde mir Vorschläge wünschen auf Basis der Zusammenfassung.,Follow/Neutral,,,0.0,bad/inappropriate,I would like to see suggestions based on the summary.,2.0,3.0
967,980,11,85.0,2023-08-09 09:38:13.196264,"Dann kann ich schneller meine Aufgaben erledigen, habe keinen Stress wenn ich Abgaben habe und kann mich mehr auf spaßige Dinge konzentrieren ",change,Reason,General Reason,Next Steps,2023-08-09 09:38:15.490076,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,1.0,3.0
1001,1014,11,86.0,2023-08-09 10:04:00.95819,Das ist richtig. Du hast nichts vergessen.,Follow/Neutral,,,Next Steps,2023-08-09 10:04:02.900084,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Motiviert für den ersten Schritt und hilft dabei die Veränderung zu starten.,Follow/Neutral,,,0.0,good/helpful,Motivates you to take the first step and helps you to start the change.,3.0,3.0
1004,1017,11,87.0,2023-08-09 10:04:59.863372,"nein, gut zusammengefasst!",Follow/Neutral,,,Next Steps,2023-08-09 10:05:01.864563,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,1.0,3.0
1008,1021,11,88.0,2023-08-09 10:06:09.760936,nein,Follow/Neutral,,,Next Steps,2023-08-09 10:06:11.574172,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,3.0
1029,1042,11,89.0,2023-08-09 10:40:40.954939,nö,Follow/Neutral,,,Next Steps,2023-08-09 10:40:42.750931,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,1.0,3.0
1050,1063,11,90.0,2023-08-09 10:48:02.35304,nein,Follow/Neutral,,,Next Steps,2023-08-09 10:48:04.238212,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,Follow/Neutral,,,1.0,good/helpful,,2.0,3.0
1070,1083,11,92.0,2023-08-09 10:54:59.196167,"Keine Ahnung? Weiter mit voraussichtlich mäßigem Erfolg versuchen, nicht zu prokrastinieren?",Follow/Neutral,,,Next Steps,2023-08-09 10:55:01.751611,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,"Wiederholt sich, hat die Antwort offenbar nicht verstanden",Follow/Neutral,,,1.0,bad/inappropriate,"Repeats himself, obviously did not understand the answer",2.0,3.0
