Unnamed: 0,utterance_id,turn_id,chat_id,datetime,user_utterance,valence,label,sublabel,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,valence_new,label_new,sublabel_new,Contained technical issue,user_rating_english,user_rating_explanation_english,user_sentiment,bot_sentiment
266,267,9,21.0,2023-08-07 17:37:49.128863,und sonst?,Follow/Neutral,,,,2023-08-07 17:38:01.928118,"2. Plane deine Mahlzeiten und Snacks im Voraus. Wenn du weißt, was du essen wirst, bist du weniger geneigt, dich von ungesunden Optionen verführen zu lassen.

3. Ersetze ungesunde Lebensmittel durch gesündere Alternativen. Anstatt Chips könntest du z.B. Nüsse oder Obst essen.

4. Lerne, bewusst zu essen. Konzentriere dich auf das, was",gut/hilfreich,gut,Follow/Neutral,,,0.0,good/helpful,good,2.0,2.0
281,282,9,23.0,2023-08-07 17:40:37.261495,Danke für Deine Motivation,Follow/Neutral,,,Continuing the Paragraph,2023-08-07 17:40:46.511026,"Deine Dankbarkeit ist ein Zeichen dafür, dass du bereit bist, positive Veränderungen in deinem Leben zu akzeptieren. Auch wenn es schwierig ist, bist du bereit, den ersten Schritt zu machen und das ist das Wichtigste.",gut/hilfreich,psychologisch sinnvoller Gedanke,Follow/Neutral,,,0.0,good/helpful,Psychologically meaningful thought,2.0,2.5
290,291,9,24.0,2023-08-07 17:42:08.256356,Kleine schritte,change,Taking Steps,,Elaboration,2023-08-07 17:42:15.227909,"Kannst du ein konkretes Beispiel nennen, welcher kleine Schritt dir helfen könnte, um weniger zu prokrastinieren",schlecht/unpassend,du hast mich nicht verstanden,change,Taking Steps,,0.0,bad/inappropriate,you didn't understand me,2.0,2.0
299,300,9,25.0,2023-08-07 17:44:01.723763,"Ja, vielleicht die Abteilung wechseln",Follow/Neutral,,,,2023-08-07 17:44:07.187521,Das klingt nach einem guten Plan! Wie könntest du diesen Plan umsetzen,gut/hilfreich,Hinführung von Absicht zu konkreter Planung ist sinnvoll,Follow/Neutral,,,0.0,good/helpful,Moving from intention to concrete planning makes sense,2.0,2.5
300,301,9,26.0,2023-08-07 17:44:08.150222,"mehr gesundheit, längeres leben, aktiver sein",change,Reason,General Reason,Affirmation,2023-08-07 17:44:19.453896,"Es ist beeindruckend, wie du den Wert von Gesundheit und Aktivität in deinem Leben erkennst. Du strebst nicht nur eine kurzfristige Veränderung an, sondern bist bereit, langfristig in dein Wohlbefinden zu investieren. Das zeigt deine Entschlossenheit und deinen starken Willen. ",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,2.0,3.0
305,306,9,22.0,2023-08-07 17:45:27.31071,tschüss,Follow/Neutral,,,,2023-08-07 17:45:33.559637,"Tschüss! Ich wünsche dir viel Erfolg auf deinem Weg. Zögere nicht, zurückzukommen, wenn du weitere Unterstützung benötigst. Mach's gut!",gut/hilfreich,passt zum vorherigen,Follow/Neutral,,,0.0,good/helpful,matches the previous,2.0,2.0
316,317,9,27.0,2023-08-07 17:51:17.755205,Kannst du mir denn eine Rezeptur zusammen stellen? ,Follow/Neutral,,,,2023-08-07 17:51:30.843603,"Natürlich, hier ist ein einfaches Rezept für ein gesundes, hausgemachtes Müsli:

Zutaten:
- 2 Tassen Haferflocken
- 1/2 Tasse Nüsse oder Samen deiner Wahl (z.B. Mandeln, Sonnenblumenkerne, Leinsamen)
- 1/2 Tasse getrocknete Früchte (z.B. Rosinen, Aprikosen, Datt",gut/hilfreich,klingt sehr gut,Follow/Neutral,,,,good/helpful,sounds very good,2.0,3.0
329,330,9,28.0,2023-08-08 09:57:23.727468,Nein,Follow/Neutral,,,Elaboration,2023-08-08 09:57:35.277218,"Das ist völlig okay. Es ist denkbar, dass du bereits unbewusst Strategien anwendest, ohne sie als solche zu erkennen. Hast du bereits darüber nachgedacht, was du anders machen könntest, um weniger zu prokrastinieren",gut/hilfreich,Gutes wechseln der Perspektive,Follow/Neutral,,,0.0,good/helpful,Good change of perspective,2.0,2.0
354,355,9,31.0,2023-08-08 10:23:52.746086,"Ich könnte mir konkrete Ziele Sätzen z.B. ein Wunsch gewicht oder Fast Food nur noch einmal die Woche, diese Ziele könnte ich mir als Aufkleber an den Kühlschrank kleben",change,Commitment,,Elaboration,2023-08-08 10:24:00.469664,"Diese konkreten Ziele und visuellen Erinnerungen könnten dir tatsächlich dabei helfen, dich immer wieder auf dein Ziel zu fokussieren. Was könnten weitere Schritte sein, um deinen Plan in die Tat umzusetzen",gut/hilfreich,"Er geht weiterhin auf mich ein, ich hätte aber gern auch Beispiele vom Bot.",change,Commitment,,0.0,good/helpful,"He continues to respond to me, but I would also like examples from the bot.",1.0,2.5
367,368,9,32.0,2023-08-08 10:40:28.352598,Gut!,Follow/Neutral,,,,2023-08-08 10:40:43.66846,"Das klingt großartig! Es scheint, als hättest du einen soliden Plan, um dein Ziel zu erreichen, weniger Auto zu fahren und nachhaltiger zu leben. 

Aber es ist auch wichtig, realistisch zu bleiben. Änderungen im Verhalten können schwierig sein und es ist normal, dass es Höhen und Tiefen gibt. 

Wie sicher bist du, auf einer Skala von 1 (gar nicht sicher) bis",schlecht/unpassend,Hälfte vom letzten Satz fehlt,Follow/Neutral,,,0.0,bad/inappropriate,Half of the last sentence is missing,3.0,2.0
410,411,9,36.0,2023-08-08 12:05:34.863047,nein,Follow/Neutral,,,Continuing the Paragraph,2023-08-08 12:05:42.365373,"Du hast also noch nie eine Phase gehabt, in der du dich gesünder ernährt hast. Was glaubst du, könnte dir helfen, um mit einer gesünderen Ernährung zu beginnen",gut/hilfreich,logische Frage,Follow/Neutral,,,0.0,good/helpful,logical question,2.0,2.0
445,446,9,38.0,2023-08-08 12:15:03.56677,"Nun nach einen ausgiebigen Grillfest, bin ich schon sehr vollgestopft mit fleisch.",sustain,Taking Steps,,Hypothetical,2023-08-08 12:15:14.809447,"Du hast also das Gefühl, dass du nach diesen Grillfesten zu viel Fleisch isst. Was wäre, wenn du bei den nächsten Grillfesten versuchen würdest, etwas weniger Fleisch und dafür mehr Gemüse zu essen",gut/hilfreich,ein konkreter vorschlag,sustain,Taking Steps,,0.0,good/helpful,a concrete proposal,1.0,1.5
446,447,9,40.0,2023-08-08 12:15:16.578641,Faulheit und gewohnheit,sustain,Reason,General Reason,,2023-08-08 12:15:31.207563,"Es ist toll, dass du diese Hindernisse schon erkennst. Gewohnheiten können schwer zu brechen sein und Faulheit kann uns manchmal im Weg stehen. Aber erinnere dich daran, dass es in Ordnung ist, Pausen zu machen und sich zu entspannen. Das Wichtigste ist, einen gesunden Ausgleich zu finden. 

Angenommen, du würdest beginnen, weniger zu prokrastinieren, wie wür",schlecht/unpassend,Antwort hört mittendrin auf,sustain,Reason,General Reason,1.0,bad/inappropriate,Answer stops in the middle,2.0,2.2
447,448,9,39.0,2023-08-08 12:15:28.162281,Bequemlichkeit ,Follow/Neutral,,,Continuing the Paragraph,2023-08-08 12:15:35.98189,Bequemlichkeit scheint also eine Rolle zu spielen. Wie könnte die Überwindung der Bequemlichkeit für dich aussehen,gut/hilfreich,Schwer zu sagen ,Follow/Neutral,,,0.0,good/helpful,Hard to say,2.0,1.5
452,453,9,37.0,2023-08-08 12:17:25.22314,wiederhole bitte den letzten Satz,Follow/Neutral,,,,2023-08-08 12:17:39.817324,"Natürlich. Ich wollte sagen, dass du vielleicht nur an bestimmten Tagen oder zu bestimmten Zeiten auf öffentliche Verkehrsmittel umsteigen könntest, wenn das Wetter es zulässt und es mit deinen Fähigkeiten und deinem Alltag vereinbar ist. Du könntest auch nach Alternativen suchen, die besser zu deinen Bedürfnissen passen. Jede kleine Veränderung zählt.",gut/hilfreich,#,Follow/Neutral,,,0.0,good/helpful,#,2.0,2.0
470,471,9,41.0,2023-08-08 12:29:26.763183,Diese Lebensmittel vermeiden.,change,Reason,General Reason,Looking Back,2023-08-08 12:29:34.675226,"Das Vermeiden bestimmter Lebensmittel könnte eine Möglichkeit sein, gesündere Entscheidungen zu treffen. Hast du in der Vergangenheit bereits ähnliche Veränderungen erfolgreich umgesetzt",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,2.0,2.0
513,514,9,45.0,2023-08-08 12:49:33.772103,okay und wie funktioniert pomodoro?,Follow/Neutral,,,,2023-08-08 12:49:47.619721,"Die Pomodoro-Technik ist eine Zeitmanagementmethode, die von Francesco Cirillo in den späten 1980ern entwickelt wurde. Der Name kommt von der tomatenförmigen Küchenuhr, die Cirillo als Student benutzte. So funktioniert die Methode:

1. Wähle eine Aufgabe, die du erledigen möchtest.
2. Setze einen Timer auf 25 Minuten - diese 25 Minuten sind ein",schlecht/unpassend,es fehlt wieder was,Follow/Neutral,,,0.0,bad/inappropriate,something is missing again,2.0,2.0
516,517,9,42.0,2023-08-08 12:50:22.160103,Leider ist Deine Antwort erneut nicht vollständig. Vielleicht bist Du zur Zeit überlastet?,Follow/Neutral,,,,2023-08-08 12:50:33.54991,"Entschuldigung für die Unannehmlichkeiten. Hier ist die vollständige Beschreibung der Pomodoro-Technik:

1. Wähle eine Aufgabe aus, die du erledigen möchtest.
2. Setze einen Timer auf 25 Minuten – das ist ein ""Pomodoro"".
3. Arbeite an deiner Aufgabe, bis der Timer klingelt.
4. Mach eine kurze Pause von 5 Minuten. Nutze diese",schlecht/unpassend,Erneuter Abbruch der Antwort.,Follow/Neutral,,,0.0,bad/inappropriate,The answer is canceled again.,1.5,1.9
521,522,9,44.0,2023-08-08 12:51:22.878119,"Im Moment nicht, danke!",Follow/Neutral,,,,2023-08-08 12:51:31.329259,"Kein Problem, ich bin immer für dich da, wenn du reden möchtest. Denke daran, dass Veränderung möglich ist und du nicht allein bist. Du kannst es schaffen! Bis zum nächsten Mal.",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,2.25
583,584,9,49.0,2023-08-08 13:31:31.526615,"Nichts unnützes kaufen und nur die Dinge, die ich für gesundes Essen benötige",change,Reason,General Reason,,2023-08-08 13:33:13.891172,"Lass mich unser bisheriges Gespräch zusammenfassen. Zusammenfassend, du hast den Wunsch, dich gesünder zu ernähren, um nachhaltig deine Gesundheit zu verbessern. Du bist bereits auf einem guten Weg, da du bereits Maßnahmen ergriffen hast, wie weniger Fleisch zu konsumieren und Bio-Produkte zu kaufen. Du erkennst jedoch, dass es manchmal schwierig ist, dabei zu bleiben und neue Ideen zu finden. Du planst, deine Maßnahmen zu erweitern, indem du neue Rezepte suchst, dich über gesunde Lebensmittel informierst und Mahlzeiten im Voraus vorbereitest. Zudem hast du vor, nur die Lebensmittel zu kaufen, die du für eine gesunde Ernährung benötigst. Habe ich noch etwas vergessen?",gut/hilfreich,gute Zusammenfassung,change,Reason,General Reason,1.0,good/helpful,good summary,1.0,1.7142857142857142
587,588,9,51.0,2023-08-08 13:32:50.277309,"einen Plan machen, feste Zeiten einplanen",Follow/Neutral,,,,2023-08-08 13:33:43.662252,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast ausgedrückt, dass du weniger prokrastinieren möchtest, weil du das Gefühl hast, dass du mehr in deiner Zeit erreichen könntest. Du hast eine hohe Bereitschaft für diese Veränderung angegeben, weil du es als absolut notwendig siehst, etwas zu ändern. Dein Ziel ist es, deine Pflichten besser zu erfüllen, was du glaubst, dass es dein Leben verbessern würde. Du hast bereits versucht, einen Plan zu machen und feste Zeiten einzuplanen, um deine Prokrastination zu bekämpfen. Habe ich noch etwas vergessen?",gut/hilfreich,,Follow/Neutral,,,1.0,good/helpful,,2.0,1.8333333333333333
588,589,9,50.0,2023-08-08 13:33:29.326312,"Ich könnte mich daran erinnern, was ich alles für meine Familie tun könnte in der Zukunft, wenn ich jetzt härter dafür arbeite.",change,Reason,General Reason,Elaboration,2023-08-08 13:33:37.788299,"Das klingt nach einer wirksamen Methode, um dich zu motivieren. Was könnten noch weitere Schritte sein, die du unternehmen könntest, um weniger zu prokrastinieren",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,2.0,2.5
590,591,9,52.0,2023-08-08 13:34:25.594456,10,Follow/Neutral,,,,2023-08-08 13:34:31.57056,"Das ist großartig! Es ist wirklich toll, dass du so viel Vertrauen in dich und deinen Plan hast. 

Was sind die nächsten Schritte, die du unternehmen möchtest, um dieses Ziel zu erreichen",gut/hilfreich,"Mir einen Plan machen, wie ich, wann was anfangen und es dann umsetzen.",Follow/Neutral,,,,good/helpful,"Make a plan of how I'm going to start something and when, and then implement it.",3.0,3.0
616,617,9,53.0,2023-08-08 13:47:22.531112,"Ja, vor einigen Jahren",Follow/Neutral,,,Querying Extremes,2023-08-08 13:47:28.638228,"Und was wäre das schlimmste, was passieren könnte, wenn du deinen Ernährungsstil nicht änderst",gut/hilfreich,Die Konversation war in einer Sackgasse. Diese neue Frage holt sie da raus,Follow/Neutral,,,0.0,good/helpful,The conversation was at an impasse. This new question gets them out of it,2.0,1.0
635,636,9,55.0,2023-08-08 14:02:40.714892,Früh aufstehen und eine To-Do Liste schreiben. Zusätzlich Pomodoro Technik lernen,Follow/Neutral,,,,2023-08-08 14:02:54.678185,"Das sind ausgezeichnete erste Schritte! Früh aufzustehen und eine To-Do-Liste zu erstellen kann dir helfen, deinen Tag zu strukturieren und die Pomodoro-Technik kann tatsächlich dabei helfen, die Produktivität zu steigern und Prokrastination zu reduzieren. Wie sicher fühlst du dich, diese ersten Schritte umzusetzen (auf einer Skala von 0 bis 10)",gut/hilfreich,Wieder auf eigene Aussagen eingegangen und motivierend,Follow/Neutral,,,0.0,good/helpful,"Once again, we responded to your own statements and motivated you",1.5,2.0
652,653,9,56.0,2023-08-08 14:21:45.476809,"Ja, das ist richtig",Follow/Neutral,,,Looking Back,2023-08-08 14:22:06.143573,"Es ist also möglich, dass du diese Fähigkeit auch in anderen Situationen einsetzen kannst, um deine Tendenz zur Prokrastination zu reduzieren. Welche Unterschiede gibt es zwischen den Situationen, in denen du dich auf deine Arbeit konzentrieren kannst, und den Situationen, in denen du dazu neigst, zu prokrastinieren",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,2.0
664,665,9,57.0,2023-08-08 14:36:13.817818,"1) Deine Antwort brach wieder ab 2)  Der Tipp die Aufgaben zur zerlegen ist altbekannt, wenn mir das Wissen ums zerlegen helfen würde, hätte ich keine Probleme mehr. In der Praxis schiebe ich aber fleissig weiter vor mir her.",change,Reason,General Reason,,2023-08-08 14:36:27.730671,"Entschuldigung für den abgebrochenen Text. Du hast recht, das Aufteilen von Aufgaben ist ein weit verbreiteter Ratschlag und funktioniert nicht für jede Person.

Lass uns einen anderen Ansatz versuchen. Wie wäre es, wenn du dir für jede der Aufgaben einen festen Zeitpunkt am Tag einplanst, zu dem du sie erledigst",schlecht/unpassend,,change,Reason,General Reason,0.0,bad/inappropriate,,2.5,1.5
671,672,9,58.0,2023-08-08 14:41:31.495308,ja,Follow/Neutral,,,Looking Forward,2023-08-08 14:41:38.839541,"Stelle dir vor, es ist ein Jahr vergangen und du hast es geschafft, weniger zu prokrastinieren. Wie hat sich dein Leben verändert",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,2.0,1.5
683,684,9,59.0,2023-08-08 14:56:11.993241,Da zieht mein Haushalt nie mit,Follow/Neutral,,,,2023-08-08 14:56:22.312456,"Das klingt nach einer Herausforderung. Es kann schwierig sein, Veränderungen umzusetzen, wenn nicht alle im Haushalt dabei sind. Aber lass uns nicht entmutigen lassen. 

Hast du schon einmal darüber nachgedacht, mit deinem Haushalt darüber zu sprechen",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,1.0,1.6666666666666667
697,698,9,60.0,2023-08-08 15:03:36.440634,Ich denke niederschmetternd,change,Reason,General Reason,Continuing the Paragraph,2023-08-08 15:04:57.317112,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast ausgedrückt, dass du dich gesünder ernähren und abnehmen möchtest, um dich in deinem Körper wohler zu fühlen. Du hast bereits Informationen gesammelt, wie du dich gesund ernähren kannst. Deine Motivation für diese Veränderung ist dir sehr wichtig, du hast sie mit einer 7 auf einer Skala von 0 bis 10 bewertet. Allerdings fehlt dir noch ein Stück Motivation, um vollständig loszulegen. Du erinnerst dich an die Zeit, als du jünger warst und dein Idealgewicht hattest, und das ist ein Zustand, den du gerne wieder erreichen möchtest. Würdest du dein Ziel nicht erreichen, wäre das für dich niederschmetternd. Habe ich noch etwas vergessen?",gut/hilfreich,Sehr gute Zusammenfassung,change,Reason,General Reason,1.0,good/helpful,Very good summary,2.0,1.625
728,729,9,64.0,2023-08-08 15:14:06.862118,Klingt gut,Follow/Neutral,,,Querying Extremes,2023-08-08 15:14:12.402906,"Das freut mich zu hören. Stelle dir vor, du würdest diese gesunden Lebensmittel öfter in deinen Alltag einbauen. Wie würde sich das auf dein Wohlbefinden auswirken",gut/hilfreich,,Follow/Neutral,,,0.0,good/helpful,,3.0,2.0
