Unnamed: 0,utterance_id,turn_id,chat_id,datetime,user_utterance,valence,label,sublabel,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,valence_new,label_new,sublabel_new,Contained technical issue,user_rating_english,user_rating_explanation_english,user_sentiment,bot_sentiment
110,111,5,9.0,2023-08-07 16:22:07.453119,Weil ich darunter leide und das unbedingt ändern möchte.,change,Reason,desire,Looking Forward,2023-08-07 16:22:14.681723,"Das ist verständlich. Stell dir einmal vor, du hättest dein Prokrastinationsverhalten erfolgreich verändert. Wie würde ein typischer Tag in dieser Zukunft aussehen",gut/hilfreich,Die Antwort bringt mich auf positive Weise zum Nachdenken.,change,Reason,desire,0.0,good/helpful,The answer makes me think in a positive way.,1.0,1.6666666666666667
123,124,5,12.0,2023-08-07 16:26:45.396247,Ich hätte mehr Freizeit und könnte effektiver arbeiten ,change,Reason,ability,,2023-08-07 16:26:55.599311,"Das klingt nach großartigen Gründen, weniger zu prokrastinieren. Mehr Freizeit und effektiveres Arbeiten könnten dein Leben wirklich verbessern. 

Jetzt, wo wir die Vorteile besprochen haben, lass uns auch über die möglichen Hindernisse sprechen. Was könnte dich daran hindern, weniger zu prokrastinieren",gut/hilfreich,"Antwort verstanden, führt Gespräch fort",change,Reason,ability,0.0,good/helpful,"Answer understood, continues conversation",1.0,2.5
130,131,5,13.0,2023-08-07 16:28:29.928051,Ich recherchiere viel zu dem Thema und bin nun schon seit einem Monat doch sehr erfolgreich dabei meine Ernährungsgewohnheiten umzustellen,change,Taking Steps,,Hypothetical,2023-08-07 16:28:35.866716,"Das klingt so, als ob du schon einige Fortschritte gemacht hast. Was könnte der nächste Schritt sein, um deine Ernährung noch gesünder zu gestalten",gut/hilfreich,,change,Taking Steps,,0.0,good/helpful,,3.0,2.0
158,159,5,14.0,2023-08-07 16:38:41.288076,"Ich habe schon häufig versucht dieses Problem in den Griff zu bekommen, habe es bisher aber immer nur sporadisch geschafft",change,Taking Steps,,,2023-08-07 16:38:49.984117,"Ich verstehe, dass du bereits Anstrengungen unternommen hast, um das Prokrastinieren zu reduzieren, aber du hast Schwierigkeiten, diese Veränderungen beizubehalten.

Was glaubst du, könnte dir helfen, diesmal erfolgreich zu sein",gut/hilfreich,,change,Taking Steps,,0.0,good/helpful,,1.0,1.5
171,172,5,15.0,2023-08-07 16:43:19.417649,"Weil ich aus der Vergangenheit weiß, wie schwierig es ist, sein Verhalten zu verändern. Kurzfristig klappt es vielleicht, aber langfristig verfalle ich oft in alte Verhaltensmuster",sustain,Reason,ability,Strength-based,2023-08-07 16:43:29.357693,"Es ist nachvollziehbar, dass die Sorge um alte Verhaltensmuster wieder aufzugreifen da ist. Möchtest du über eine Situation sprechen, in der es dir gelungen ist, eine Verhaltensänderung erfolgreich umzusetzen",schlecht/unpassend,"Mir ist der Sinn nicht ganz klar, bzw. worauf das Gespräch hinauslaufen soll",sustain,Reason,ability,0.0,bad/inappropriate,"It's not quite clear to me what the point of the conversation is, or what it's supposed to lead to",1.0,2.0
175,176,5,16.0,2023-08-07 16:45:22.192654,"Ich bin nicht sicher, ob ich die notwendigen Veränderungen tatsächlich durchführen kann.",sustain,Reason,ability,,2023-08-07 16:45:39.015067,"Das ist absolut verständlich. Veränderungen erfordern Zeit und es ist normal, Unsicherheiten zu haben. Dennoch scheinst du bereits eine hohe Bereitschaft zu haben, was ein gutes Zeichen ist. 

Um dir dabei zu helfen, die notwendigen Schritte zu identifizieren, lass uns darüber sprechen, was du denkst, was dich bisher davon abgehalten hat, weniger zu prokrastinieren. Kennst du",gut/hilfreich,,sustain,Reason,ability,0.0,good/helpful,,1.0,2.25
196,197,5,17.0,2023-08-07 17:09:56.777657,Ich bin schon sehr motiviert.,change,Reason,General Reason,,2023-08-07 17:10:12.106669,"Das ist großartig! Eine hohe Motivation ist ein wichtiger Faktor für jede Veränderung. 

Um diese Motivation zu stärken, wäre es vielleicht hilfreich, wenn wir uns ein wenig mit den Vorteilen dieser Veränderung beschäftigen. Was könnten die positiven Auswirkungen einer gesünderen Ernährung auf dein Leben sein",gut/hilfreich,,change,Reason,General Reason,0.0,good/helpful,,1.0,2.5
206,207,5,19.0,2023-08-07 17:13:00.109081,"Ich möchte dieses Verhalten zwar ändern, aber ich genieße auch oft die Tätigkeiten, die ich zum Prokrastinieren nutze. ",change,Reason,desire,Exploring Goals and Values,2023-08-07 17:13:04.819129,"Was sind die Vorteile, wenn du aufhörst zu prokrastinieren",gut/hilfreich,,change,Reason,desire,0.0,good/helpful,,3.0,3.0
239,240,5,21.0,2023-08-07 17:32:59.840921,das war ein technisches Problem beim anklicken,Follow/Neutral,,,,2023-08-07 17:33:05.449139,"Kein Problem, das kann vorkommen. Wie ist denn deine tatsächliche Einstellung dazu, dich gesünder zu ernähren",gut/hilfreich,"der bot hat erkannt, dass ich meine Eingabe korrigieren möchte",Follow/Neutral,,,0.0,good/helpful,the bot has recognized that I want to correct my entry,1.0,1.5
257,258,5,23.0,2023-08-07 17:35:27.864165,"Essen ist für mich Belohnung, zum Beispiel nach einem langen Arbeitstag",change,Reason,General Reason,Digging Deep,2023-08-07 17:35:39.601711,"Es ist nachvollziehbar, dass du Essen als Belohnung siehst, besonders nach einem anstrengenden Arbeitstag. Kannst du etwas mehr darüber erzählen, wie du dich fühlst, wenn du nach einem langen Tag zu Essen greifst, das nicht unbedingt gesund ist",gut/hilfreich,"Besser etwas Ungesundes essen als Alkohol zur Belohnung, oder?",change,Reason,General Reason,0.0,good/helpful,"Better to eat something unhealthy than alcohol as a reward, right?",3.0,2.0
259,260,5,22.0,2023-08-07 17:35:40.529607,"weil ich weiß, dass ich etwas verändern muss und dass das hart wird",change,Reason,need,,2023-08-07 17:35:56.569319,"Ich verstehe, dass du dir bewusst bist, dass eine Veränderung notwendig ist, aber auch, dass es hart sein kann, diese umzusetzen. Es ist wichtig, sich der Herausforderungen bewusst zu sein. 

Was könnten einige spezifische Schritte sein, die du unternehmen könntest, um weniger zu prokrastinieren",schlecht/unpassend,es passt nicht zu dem vorher angegebenen,change,Reason,need,0.0,bad/inappropriate,it does not match the previously stated,2.0,2.0
263,264,5,24.0,2023-08-07 17:36:35.968277,"In der vergangenheit auch keinen erfolg gehabt,",Follow/Neutral,,,Reframe,,"Es klingt, als ob du in der Vergangenheit Schwierigkeiten hattest, deine Prokrastination zu überwinden. Aber du bist hier, um einen neuen Ansatz zu diskutieren, was zeigt, dass du nicht aufgegeben hast. Du bist immer noch motiviert, eine Veränderung herbeizuführen.",schlecht/unpassend,"Du wiederholst was ich gesagt habe,",Follow/Neutral,,,0.0,bad/inappropriate,"You are repeating what I said,",2.0,1.5
264,265,5,25.0,2023-08-07 17:36:42.43427,"Weil ich in anderen Lebensbereichen sehr motiviert und strukturiert bin und nichts aufschieben, aber in der Arbeit gelingt mir das nicht immer. ",sustain,Reason,General Reason,,2023-08-07 17:36:49.312973,"Du hast also schon Erfahrungen damit, motiviert und strukturiert zu sein. Das ist eine gute Basis. Was könnte dir helfen, diese Eigenschaften auch auf deine Arbeit zu übertragen",schlecht/unpassend,"Nur eine Wiederholung des von mir bereits geschriebenen. Die Übertragung auf die Arbeit kann ich mir selbst überlegen, die Antwort ist deswegen nicht bereichernd",sustain,Reason,General Reason,0.0,bad/inappropriate,"Just a repetition of what I have already written. I can think of the transfer to work myself, so the answer is not enriching",1.0,2.333333333333333
282,283,5,26.0,2023-08-07 17:40:39.06332,"Weil ich noch nicht richtig in der ernährung drin bin und es nicht allein schaffe, aber mich schon viel damit auseinandersetze",sustain,Reason,ability,Undershooting,2023-08-07 17:40:46.977113,"Es scheint, als ob du dich bereits viel mit dem Thema auseinandergesetzt hast, aber noch etwas Unterstützung brauchst. Was könnte dir helfen, dich noch besser mit der gesunden Ernährung auseinanderzusetzen",schlecht/unpassend,"Gibt im Prinzip ja das wieder, was ich geschrieben habe",sustain,Reason,ability,0.0,bad/inappropriate,Basically reflects what I have written,1.0,2.0
297,298,5,27.0,2023-08-07 17:43:42.517207,Ja sehr gerne,Follow/Neutral,,,,2023-08-07 17:43:55.344932,"Zunächst einmal, es ist großartig, dass du dich entschieden hast, gesünder zu essen und weniger Zucker zu dir zu nehmen. Hier sind einige Tipps, die dir helfen können:

1. Trinke Wasser oder ungesüßte Getränke: Tausche Limonade, Eistee oder Energydrinks gegen Wasser, Kräutertee oder ungesüßten Kaffee aus.

2. Vorsicht bei verste",gut/hilfreich,Der erste tipp war sehr gut aber der zweite wurde noch nicht ganz zu ende formuliert ,Follow/Neutral,,,,good/helpful,The first tip was very good but the second was not quite formulated to the end,2.0,2.2
325,326,5,28.0,2023-08-08 09:52:14.956839,"Ich Versuche es bereits, es gelingt aber nicht immer",sustain,Reason,ability,Undershooting,2023-08-08 09:52:21.368184,"Einige Versuche hast du also bereits unternommen. Wie fühlt es sich an, wenn es nicht gelingt",gut/hilfreich,Frage nach meinem Gefühl beim Fehlschlag,sustain,Reason,ability,0.0,good/helpful,Question about my feeling on failure,1.0,1.0
344,345,5,31.0,2023-08-08 10:14:02.702137,Mir ist es sehr wichtig aber es ist nicht die höchste Prioriätet in meinem leben,Follow/Neutral,,,Emphasize Control,2023-08-08 10:14:14.751746,"Es ist also für dich sehr wichtig, aber gleichzeitig nicht das Allerwichtigste. Das zeigt, dass du dir über deine Prioritäten bewusst bist. Du bist derjenige, der entscheidet, wie viel Gewicht du diesem Ziel beimisst. Welche ersten Schritte könntest du dir vorstellen, um gesünder zu essen",gut/hilfreich,Ich finde der Chatbot hat mich verstanden und versucht mit mir am ziel zu arbeiten,Follow/Neutral,,,0.0,good/helpful,I think the chatbot understood me and tried to work with me on the goal,1.0,1.6666666666666667
363,364,5,32.0,2023-08-08 10:32:26.752801,Ich bin gerade dabei umzuziehen und mein Kopf ist mit anderen Sachen beschäftigt.,change,Reason,General Reason,,2023-08-08 10:32:39.703113,"Das klingt nach einer stressigen Zeit für dich. Ein Umzug erfordert in der Tat viel Energie und Aufmerksamkeit. Dennoch ist es bemerkenswert, dass du dir Gedanken um die Nachhaltigkeit machst und bereit bist, in dieser Hinsicht Veränderungen vorzunehmen, auch wenn du momentan viel um die Ohren hast. 

Was könntest du dir vorstellen, in deinem Alltag zu ändern",gut/hilfreich,Weil auf meine Antwort konkret eingegangen wird und mir zugesprochen wird.,change,Reason,General Reason,0.0,good/helpful,Because my answer is specifically addressed and I am given credit for it.,3.0,2.25
400,401,5,36.0,2023-08-08 12:00:09.366604,Ich esse gerne auch ungesundes Zeug,change,Reason,desire,Continuing the Paragraph,2023-08-08 12:00:23.892768,"Es klingt so, als ob es für dich eine Herausforderung ist, auf ungesunde Lebensmittel zu verzichten, die du wirklich genießt. Könntest du mir vielleicht mehr darüber erzählen, welche spezifischen Aspekte des ungesunden Essens es für dich besonders schwer machen, dich gesünder zu ernähren",gut/hilfreich,Aufforderung die Gründe darzulegen,change,Reason,desire,0.0,good/helpful,Request to explain the reasons,2.0,2.0
428,429,5,37.0,2023-08-08 12:08:23.10128,"Als junger Mensch sehe ich es als meine Pflicht, ""besser"" zu sein als die vorherigen Generationen, um die Effekte des Klimawandels zumindest abzuschwächen. Allerdings bin ich aufgrund körperlicher Einschränkungen nicht vollkommen in der Lage auf beispielsweise Fahrräder umzusteigen. Zudem habe ich für längere Zugfahrten nicht die Zeit, wenn es mit dem Auto sowohl schneller geht als auch günstiger ist, und der ÖPNV bietet mir nicht die Flexibilität die ich brauche.",sustain,Reason,General Reason,,2023-08-08 12:08:36.600994,"Ich verstehe. Es scheint, als ob du dir der Auswirkungen bewusst bist, die unser Verhalten auf die Umwelt hat und du möchtest einen Beitrag zur Verbesserung leisten. Gleichzeitig hast du auch persönliche Herausforderungen und Bedenken, die dich daran hindern, vollständig auf nachhaltigere Verkehrsmittel umzusteigen. 

Es ist wichtig, realistisch zu bleiben und bei",schlecht/unpassend,"Der erste Teil ist wirklich gut, es reflektiert das gesagte, aber der zweite Teil ist mittendrin abgeschnitten und somit vollkommen unbrauchbar.",sustain,Reason,General Reason,0.0,bad/inappropriate,"The first part is really good, it reflects what is being said, but the second part is cut off in the middle and therefore completely unusable.",1.3333333333333333,2.333333333333333
430,431,5,38.0,2023-08-08 12:08:39.722363,jetzt im sommer in es schwer die ganzen einladungen zum grillen auszuschlagen oder selber etwas gesundes mitzubringen. Auch die ganzen restaurantbesuche machen es nicht einfach,sustain,Reason,ability,Strength-based,2023-08-08 12:08:54.20793,"Das ist eine berechtigte Herausforderung. Dennoch hast du dich entschieden, dich gesünder ernähren zu wollen und hast bereits angefangen, dich mit diesem Thema auseinanderzusetzen. Das zeigt, dass du fest entschlossen bist. Gibt es Situationen oder Zeiten, in denen es dir bereits gelungen ist, gesündere Entscheidungen zu treffen",gut/hilfreich,"es ist eine gute idee auf situationen zu lenken, wo es bereits gelungen ist sich gesünder zu ernähren.",sustain,Reason,ability,0.0,good/helpful,it is a good idea to draw attention to situations where people have already managed to eat more healthily.,1.5,1.6666666666666667
432,433,5,40.0,2023-08-08 12:09:10.799304,0,Follow/Neutral,,,,2023-08-08 12:09:13.502781,Eine 0. Das klingt als stündest du dieser Veränderung überhaupt nicht zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du nicht 1 oder mehr angegeben?,,,Follow/Neutral,,,1.0,,,2.0,1.5
433,434,5,39.0,2023-08-08 12:09:22.825987,"Ich bin mir hinsichtlich der Absicht sehr bewusst, habe aber noch zu wenig Motivation ",change,Reason,General Reason,Digging Deep,2023-08-08 12:09:30.581036,"Du bist dir also deiner Absicht bewusst, aber die Motivation fehlt dir noch ein bisschen. Kannst du mir mehr darüber erzählen, was dich motivieren könnte, weniger zu prokrastinieren",gut/hilfreich,Gute Nachfrage ,change,Reason,General Reason,0.0,good/helpful,Good demand,1.0,1.0
466,467,5,41.0,2023-08-08 12:23:18.394079,0,Follow/Neutral,,,,,,,,Follow/Neutral,,,0.0,,,2.0,2.0
483,484,5,42.0,2023-08-08 12:41:17.895871,"Ich bin sehr motiviert, an mir zu arbeiten. Bis jetzt habe ich aber keine Vorstellung davon, wie ich eine Veränderung erreichen kann. Das macht mich ein bisschen mutlos.",change,Reason,General Reason,,2023-08-08 12:41:27.913353,"Ich verstehe, du bist motiviert, weißt aber noch nicht genau, wie du vorgehen sollst. 

Um dir bei der Lösungsfindung zu helfen, lass uns über mögliche Strategien nachdenken. Welche Ideen hast du, um weniger zu prokrastinieren",schlecht/unpassend,"Ich halte es für eine schlechte Idee, jemanden, der Rat sucht, um eine Idee zu bitten, wie er mit seinem Problem fertig werden kann. Mein Problem ist, dass ich keine Idee habe!",change,Reason,General Reason,0.0,bad/inappropriate,I think it's a bad idea to ask someone who is looking for advice for an idea on how to deal with their problem. My problem is that I don't have an idea!,2.0,2.0
496,497,5,45.0,2023-08-08 12:45:06.245781,weil ich es schon versucht habe aber mich trotz fehlender Geräte mit meinen eigenen Gedanken ablenke,sustain,Reason,General Reason,,2023-08-08 12:45:18.144113,"Es ist verständlich, dass du dich manchmal abgelenkt fühlst. Es ist menschlich und passiert den Besten von uns. Erkennst du bestimmte Muster oder Situationen, in denen du besonders anfällig für Prokrastination bist",gut/hilfreich,,sustain,Reason,General Reason,0.0,good/helpful,,1.0,2.333333333333333
498,499,5,44.0,2023-08-08 12:45:19.375778,"Weil es mir zwar schon wichtig ist, aber auch nicht extrem",change,Reason,need,,2023-08-08 12:45:32.683154,"Das ist verständlich. Es ist wichtig, dass wir realistische Erwartungen an uns selbst haben. 

Es ist auch hilfreich, sich über die konkreten Schritte im Klaren zu sein, die zur Veränderung führen. Hast du eine Vorstellung davon, wie du das Prokrastinieren reduzieren kannst",gut/hilfreich,,change,Reason,need,0.0,good/helpful,,2.0,2.25
555,556,5,49.0,2023-08-08 13:25:02.707813,"Ich bin eigentlich schon dabei Maßnahmen umzusetzen, also nicht mehr ganz am Anfang. Jedoch klappt es nicht immer ganz so gut und manchmal fehlen mir auch die Ideen",sustain,Taking Steps,,,2023-08-08 13:25:18.599667,"Das ist völlig normal und ein Teil des Prozesses. Es freut mich zu hören, dass du bereits erste Schritte unternommen hast. Es ist wichtig, dass du dir bewusst bist, dass nicht jeder Tag perfekt sein wird, aber das ist in Ordnung. Jeder kleine Schritt ist ein Fortschritt.

Könntest du mir mehr darüber erzählen, welche Maßnahmen du bereits umsetzt und wo genau du",gut/hilfreich,"Hilfreich, weil man Bestätigung bekommt, jedoch war die Antwort auf  einmal abgebrochen",sustain,Taking Steps,,1.0,good/helpful,"Helpful because you get confirmation, but the answer was suddenly canceled",1.0,2.2
562,563,5,50.0,2023-08-08 13:26:48.598247,"Weil ich weiß, das ich alles schaffen kann was ich mir vornehme",change,Reason,ability,Elaboration,2023-08-08 13:26:56.528513,"Das ist ein sehr starker Glaube an dich selbst, den du da zeigst. Kannst du mir ein konkretes Beispiel nennen, wann du diese Einstellung das letzte Mal unter Beweis gestellt hast",gut/hilfreich,"Passt zu dem was ich vorher gesagt habe. Außerdem hilft es sehr eine Person daran zu erinnern, dass Sie Hürden schonmal überwunden hat, und das macht der Chatbot.",change,Reason,ability,0.0,good/helpful,"Fits in with what I said before. It also helps a lot to remind a person that they have already overcome hurdles, and that's what the chatbot does.",2.0,2.5
573,574,5,51.0,2023-08-08 13:28:34.586748,weil es absolut notewendig ist etwas zu ändern,change,Reason,ability,,2023-08-08 13:28:40.325468,"Es ist großartig, dass du so entschlossen bist, etwas zu ändern. Das ist der erste Schritt zur Verbesserung. 
Was genau möchtest du erreichen, indem du weniger prokrastinierst",gut/hilfreich,,change,Reason,ability,1.0,good/helpful,,3.0,2.333333333333333
574,575,5,52.0,2023-08-08 13:28:57.697841,Erfahrungswert,Follow/Neutral,,,,2023-08-08 13:29:09.636228,"Ich verstehe, es scheint also, dass du aus deinen früheren Erfahrungen gelernt hast und erkannt hast, dass diese Verhaltensänderung wichtig für dich ist. 

Kannst du mir mehr darüber erzählen, wie das Prokrastinieren dein Leben beeinflusst",gut/hilfreich,"Aufgaben werden nicht erledigt, man selber wird faul und isoliert sich von der Außenwelt.",Follow/Neutral,,,,good/helpful,"Tasks are not completed, you become lazy and isolate yourself from the outside world.",2.0,2.0
606,607,5,53.0,2023-08-08 13:39:46.439301,"Mein Ziel ist es, meine Ernährung langfristig gesünder zu gestalten. Auch wenn ich denke dass ich es schaffen kann, kann ich keine 10 wählen, weil sich in naher Zukunft meine Lebensumstände nicht großartig ändern werden und es nicht automatisch einfach wird, mich gesünder zu ernähren",change,Reason,ability,Digging Deep,2023-08-08 13:39:56.32773,"Du strebst also eine langfristige Veränderung an, erwähnst aber, dass deine aktuellen Lebensumstände es dir möglicherweise erschweren könnten, gesünder zu essen. Kannst du ein wenig mehr darüber erzählen, wie diese Umstände sich auf dein Essverhalten auswirken",gut/hilfreich,Die Antwort geht direkt auf das was ich geschrieben habe ein,change,Reason,ability,0.0,good/helpful,The answer goes directly to what I have written,1.5,1.0
631,632,5,55.0,2023-08-08 13:57:37.350993,"Weil das Design es mir nicht erlaubt hat, den Curser weiter zu bewegen",sustain,Reason,General Reason,,2023-08-08 13:57:45.322733,"Oh, es tut mir leid für das Missverständnis. Lass es uns noch einmal versuchen. Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, weniger zu prokrastinieren",gut/hilfreich,Der Bot ist perfekt auf mein Problem eingegangen und hat mir eine neue Eingabe angeboten,sustain,Reason,General Reason,0.0,good/helpful,The bot responded perfectly to my problem and offered me a new entry,2.0,1.3333333333333333
643,644,5,56.0,2023-08-08 14:14:54.790898,"Ich habe keine niedrigeren Wert eingegeben, weil mir die Sache sehr wichtig ist. Allerdings ist es nicht so, dass ich gar keine Arbeit erledigt bekomme. Daher habe ich auch keinen höheren Wert angegeben.",Follow/Neutral,,,Reframe,2023-08-08 14:15:08.592008,"Du erkennst also an, dass du trotz deiner Tendenz zur Prokrastination in der Lage bist, Arbeit zu erledigen. Es ist dir wichtig, dich auf deine Arbeit zu konzentrieren, und du bist bereit, daran zu arbeiten, deine Fähigkeit dazu zu verbessern.",gut/hilfreich,"Die Antwort ist nicht schlecht und auch nicht beleidigend. Daher habe ich ""gut"" ausgewählt. Hilfreich ist sie allerdings nicht, sondern eher eine Zusammenfassung.",Follow/Neutral,,,0.0,good/helpful,"The answer is not bad and not offensive either. That's why I chose ""good"". However, it is not helpful, but rather a summary.",1.0,2.5
651,652,5,57.0,2023-08-08 14:20:53.238486,"Ich habe keinen niedrigeren Wert gegeben, weil ich Sehnsucht nach den Resultaten habe, die diese Veränderung mit sich bringen könnte. Ich habe keinen höheren Wert gegeben, weil ich insgesamt mit meinem Leben zufrieden bin. ",change,Reason,General Reason,,2023-08-08 14:21:09.185047,"Das ist eine sehr ausgewogene Sichtweise. Du hast ein klares Ziel vor Augen, bist aber auch zufrieden mit deinem aktuellen Zustand. Das ist eine gute Ausgangslage. Jetzt stell dir vor, du würdest deiner Sehnsucht folgen und diese Veränderung durchführen. Wie würde sich dein Leben verbessern",gut/hilfreich,"Ich finde die Antwort gut, weil sie mich in Kontakt bringt mit der Motivation hinter der Veraltensänderung.",change,Reason,General Reason,0.0,good/helpful,I like the answer because it puts me in touch with the motivation behind the change in obsolescence.,1.0,2.4
